Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Aryaman Scene,Aryaman Function,Aryaman Notes,Sasha Scene,Sasha Function,Sasha Notes,,,,,,,,,,,,,,lpp_13
3,suddenly,,,,,,,,,,,,,,,,,,,,,,,,
4,realized,,,,,,,,,,,,,,,,,,,,,,,,
5,that,,,,,,,,,,,,,,,,,,,,,,,,
6,there,,,,,,,,,,,,,,,,,,,,,,,,
7,was,,,,,,,,,,,,,,,,,,,,,,,,
8,no,,,,,,,,,,,,,,,,,,,,,,,,
9,hope,,,,,,,,,,,,,,,,,,,,,,,,
10,of,*,Stimulus,Topic,,Stimulus,Topic,?,,,**,,,,,,,,,,,,,,
11,being,,,,,,,,,,,,,,,,,,,,,,,,
12,left,,,,,,,,,,,,,,,,,,,,,,,,
13,in,*,Characteristic,Locus,,Characteristic,Locus,,Characteristic,Locus,,,,,,,,,,,,,,,
14,peace,,,,,,,,,,,,,,,,,,,,,,,,
15,until,*,EndTime,EndTime,,EndTime,EndTime,,EndTime,EndTime,,,,,,,,,,,,,,,
16,he,,,,,,,,,,,,,,,,,,,,,,,,
17,answered,,,,,,,,,,,,,,,,,,,,,,,,
18,this,,,,,,,,,,,,,,,,,,,,,,,,
19,question,,,,,,,,,,,,,,,,,,,,,,,,
20,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.683,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Millions,,,,,,,,,,,,,,,,,,,,,,,,
3,of,*,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,,,,,,,,,,,,,,
4,those,,,,,,,,,,,,,,,,,,,,,,,,
5,little,,,,,,,,,,,,,,,,,,,,,,,,
6,objects,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,he,,,,,,,,,,,,,,,,,,,,,,,,
10,said,,,,,,,,,,,,,,,,,,,,,,,,
11,",",,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
13,which,,,,,,,,,,,,,,,,,,,,,,,,
14,one,,,,,,,,,,,,,,,,,,,,,,,,
15,sometimes,,,,,,,,,,,,,,,,,,,,,,,,
16,sees,,,,,,,,,,,,,,,,,,,,,,,,
17,in,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
18,the,,,,,,,,,,,,,,,,,,,,,,,,
19,sky,,,,,,,,,,,,,,,,,,,,,,,,
20,.,,,,,,,,,,,,,,,,,,,,,,,,
21,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.684,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Flies,,,,,,,,,,,,,,,,,,,,,,,,
3,?,,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.685,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Oh,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,no,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.686,,,,,,,,,,,,,,,,,,,,,,,,,
1,Little,,,,,,,,,,,,,,,,,,,,,,,,
2,glittering,,,,,,,,,,,,,,,,,,,,,,,,
3,objects,,,,,,,,,,,,,,,,,,,,,,,,
4,.,,,,,,,,,,,,,,,,,,,,,,,,
5,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.687,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Bees,,,,,,,,,,,,,,,,,,,,,,,,
3,?,,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.688,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Oh,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,no,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.689,,,,,,,,,,,,,,,,,,,,,,,,,
1,Little,,,,,,,,,,,,,,,,,,,,,,,,
2,golden,,,,,,,,,,,,,,,,,,,,,,,,
3,objects,,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,set,,,,,,,,,,,,,,,,,,,,,,,,
6,lazy,,,,,,,,,,,,,,,,,,,,,,,,
7,men,,,,,,,,,,,,,,,,,,,,,,,,
8,to,*,Goal,Goal,,Goal,Goal,final state,Goal,Goal,???,,,,,,,,,,,,,,
9,idle,,,,,,,,,,,,,,,,,,,,,,,,
10,dreaming,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.690,,,,,,,,,,,,,,,,,,,,,,,,,
1,As,1:1**,`d,`d,,`d,`d,,`d,`d,,,,,,,,,,,,,,,
2,for,1:2,,,,,,,,,,,,,,,,,,,,,,,
3,me,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,I,,,,,,,,,,,,,,,,,,,,,,,,
6,am,,,,,,,,,,,,,,,,,,,,,,,,
7,concerned,,,,,,,,,,,,,,,,,,,,,,,,
8,with,*,Topic,Topic,,Topic,Topic,,Theme,Theme,,,,,,,,,,,,,,,
9,matters,,,,,,,,,,,,,,,,,,,,,,,,
10,of,*,Characteristic,Identity,,Characteristic,Identity,,Characteristic,Identity,,,,,,,,,,,,,,,
11,consequence,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.691,,,,,,,,,,,,,,,,,,,,,,,,,
1,There,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,no,,,,,,,,,,,,,,,,,,,,,,,,
4,time,,,,,,,,,,,,,,,,,,,,,,,,
5,for,*,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
6,idle,,,,,,,,,,,,,,,,,,,,,,,,
7,dreaming,,,,,,,,,,,,,,,,,,,,,,,,
8,in,*,Circumstance,Circumstance,,Time,Time,feels more Circumstancey tbh,Locus,Locus,or time? idk,,,,,,,,,,,,,,
9,my,*,Theme,Gestalt,,Theme,Gestalt,,Theme,Gestalt,,,,,,,,,,,,,,,
10,life,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.692,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Ah,,,,,,,,,,,,,,,,,,,,,,,,
3,!,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.693,,,,,,,,,,,,,,,,,,,,,,,,,
1,You,,,,,,,,,,,,,,,,,,,,,,,,
2,mean,,,,,,,,,,,,,,,,,,,,,,,,
3,the,,,,,,,,,,,,,,,,,,,,,,,,
4,stars,,,,,,,,,,,,,,,,,,,,,,,,
5,?,,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.694,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,'s,,,,,,,,,,,,,,,,,,,,,,,,
6,it,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.695,,,,,,,,,,,,,,,,,,,,,,,,,
1,The,,,,,,,,,,,,,,,,,,,,,,,,
2,stars,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.696,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,And,,,,,,,,,,,,,,,,,,,,,,,,
3,what,,,,,,,,,,,,,,,,,,,,,,,,
4,do,,,,,,,,,,,,,,,,,,,,,,,,
5,you,,,,,,,,,,,,,,,,,,,,,,,,
6,do,,,,,,,,,,,,,,,,,,,,,,,,
7,with,*,Theme,Theme,,Theme,Theme,,Theme,Ancillary,,,,,,,,,,,,,,,
8,five,,,,,,,,,,,,,,,,,,,,,,,,
9,-,,,,,,,,,,,,,,,,,,,,,,,,
10,hundred,,,,,,,,,,,,,,,,,,,,,,,,
11,millions,,,,,,,,,,,,,,,,,,,,,,,,
12,of,*,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,,,,,,,,,,,,,,
13,stars,,,,,,,,,,,,,,,,,,,,,,,,
14,?,,,,,,,,,,,,,,,,,,,,,,,,
15,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.697,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Five,,,,,,,,,,,,,,,,,,,,,,,,
3,-,,,,,,,,,,,,,,,,,,,,,,,,
4,hundred,,,,,,,,,,,,,,,,,,,,,,,,
5,-,,,,,,,,,,,,,,,,,,,,,,,,
6,and,,,,,,,,,,,,,,,,,,,,,,,,
7,-,,,,,,,,,,,,,,,,,,,,,,,,
8,one,,,,,,,,,,,,,,,,,,,,,,,,
9,million,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,six,,,,,,,,,,,,,,,,,,,,,,,,
12,-,,,,,,,,,,,,,,,,,,,,,,,,
13,hundred,,,,,,,,,,,,,,,,,,,,,,,,
14,-,,,,,,,,,,,,,,,,,,,,,,,,
15,twenty,,,,,,,,,,,,,,,,,,,,,,,,
16,-,,,,,,,,,,,,,,,,,,,,,,,,
17,two,,,,,,,,,,,,,,,,,,,,,,,,
18,thousand,,,,,,,,,,,,,,,,,,,,,,,,
19,",",,,,,,,,,,,,,,,,,,,,,,,,
20,seven,,,,,,,,,,,,,,,,,,,,,,,,
21,-,,,,,,,,,,,,,,,,,,,,,,,,
22,hundred,,,,,,,,,,,,,,,,,,,,,,,,
23,-,,,,,,,,,,,,,,,,,,,,,,,,
24,thirty,,,,,,,,,,,,,,,,,,,,,,,,
25,-,,,,,,,,,,,,,,,,,,,,,,,,
26,one,,,,,,,,,,,,,,,,,,,,,,,,
27,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.698,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,am,,,,,,,,,,,,,,,,,,,,,,,,
3,concerned,,,,,,,,,,,,,,,,,,,,,,,,
4,with,*,Topic,Topic,,Topic,Topic,,Theme,Theme,,,,,,,,,,,,,,,
5,matters,,,,,,,,,,,,,,,,,,,,,,,,
6,of,*,Characteristic,Identity,,Characteristic,Identity,,Characteristic,Identity,,,,,,,,,,,,,,,
7,consequence,,,,,,,,,,,,,,,,,,,,,,,,
8,:,,,,,,,,,,,,,,,,,,,,,,,,
9,I,,,,,,,,,,,,,,,,,,,,,,,,
10,am,,,,,,,,,,,,,,,,,,,,,,,,
11,accurate,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
13,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.699,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,And,,,,,,,,,,,,,,,,,,,,,,,,
3,what,,,,,,,,,,,,,,,,,,,,,,,,
4,do,,,,,,,,,,,,,,,,,,,,,,,,
5,you,,,,,,,,,,,,,,,,,,,,,,,,
6,do,,,,,,,,,,,,,,,,,,,,,,,,
7,with,*,Theme,Theme,,Theme,Theme,,Theme,Ancillary,,,,,,,,,,,,,,,
8,these,,,,,,,,,,,,,,,,,,,,,,,,
9,stars,,,,,,,,,,,,,,,,,,,,,,,,
10,?,,,,,,,,,,,,,,,,,,,,,,,,
11,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.700,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,What,,,,,,,,,,,,,,,,,,,,,,,,
3,do,,,,,,,,,,,,,,,,,,,,,,,,
4,I,,,,,,,,,,,,,,,,,,,,,,,,
5,do,,,,,,,,,,,,,,,,,,,,,,,,
6,with,*,Theme,Theme,,Theme,Theme,,Theme,Ancillary,,,,,,,,,,,,,,,
7,them,,,,,,,,,,,,,,,,,,,,,,,,
8,?,,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.701,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.702,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Nothing,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.703,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,own,,,,,,,,,,,,,,,,,,,,,,,,
3,them,,,,,,,,,,,,,,,,,,,,,,,,
4,.,,,,,,,,,,,,,,,,,,,,,,,,
5,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.704,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,You,,,,,,,,,,,,,,,,,,,,,,,,
3,own,,,,,,,,,,,,,,,,,,,,,,,,
4,the,,,,,,,,,,,,,,,,,,,,,,,,
5,stars,,,,,,,,,,,,,,,,,,,,,,,,
6,?,,,,,,,,,,,,,,,,,,,,,,,,
7,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.705,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.706,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,But,,,,,,,,,,,,,,,,,,,,,,,,
3,I,,,,,,,,,,,,,,,,,,,,,,,,
4,have,,,,,,,,,,,,,,,,,,,,,,,,
5,already,,,,,,,,,,,,,,,,,,,,,,,,
6,seen,,,,,,,,,,,,,,,,,,,,,,,,
7,a,,,,,,,,,,,,,,,,,,,,,,,,
8,king,,,,,,,,,,,,,,,,,,,,,,,,
9,who,,,,,,,,,,,,,,,,,,,,,,,,
10,-,,,,,,,,,,,,,,,,,,,,,,,,
11,-,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.707,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Kings,,,,,,,,,,,,,,,,,,,,,,,,
3,do,,,,,,,,,,,,,,,,,,,,,,,,
4,not,,,,,,,,,,,,,,,,,,,,,,,,
5,own,,,,,,,,,,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,they,,,,,,,,,,,,,,,,,,,,,,,,
8,reign,,,,,,,,,,,,,,,,,,,,,,,,
9,over,,ComparisonRef,Locus,*Q*,Theme,Locus,? I don't like ComparisonRef for this force-dynamic stuff,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.708,,,,,,,,,,,,,,,,,,,,,,,,,
1,It,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,a,,,,,,,,,,,,,,,,,,,,,,,,
4,very,,,,,,,,,,,,,,,,,,,,,,,,
5,different,,,,,,,,,,,,,,,,,,,,,,,,
6,matter,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.709,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,And,,,,,,,,,,,,,,,,,,,,,,,,
3,what,,,,,,,,,,,,,,,,,,,,,,,,
4,good,,,,,,,,,,,,,,,,,,,,,,,,
5,does,,,,,,,,,,,,,,,,,,,,,,,,
6,it,,,,,,,,,,,,,,,,,,,,,,,,
7,do,,,,,,,,,,,,,,,,,,,,,,,,
8,you,,,,,,,,,,,,,,,,,,,,,,,,
9,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
10,own,,,,,,,,,,,,,,,,,,,,,,,,
11,the,,,,,,,,,,,,,,,,,,,,,,,,
12,stars,,,,,,,,,,,,,,,,,,,,,,,,
13,?,,,,,,,,,,,,,,,,,,,,,,,,
14,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.710,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,does,,,,,,,,,,,,,,,,,,,,,,,,
4,me,,,,,,,,,,,,,,,,,,,,,,,,
5,the,,,,,,,,,,,,,,,,,,,,,,,,
6,good,,,,,,,,,,,,,,,,,,,,,,,,
7,of,*,Identity,Identity,,Identity,Identity,,Identity,Identity,,,,,,,,,,,,,,,
8,making,,,,,,,,,,,,,,,,,,,,,,,,
9,me,,,,,,,,,,,,,,,,,,,,,,,,
10,rich,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.711,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,And,,,,,,,,,,,,,,,,,,,,,,,,
3,what,,,,,,,,,,,,,,,,,,,,,,,,
4,good,,,,,,,,,,,,,,,,,,,,,,,,
5,does,,,,,,,,,,,,,,,,,,,,,,,,
6,it,,,,,,,,,,,,,,,,,,,,,,,,
7,do,,,,,,,,,,,,,,,,,,,,,,,,
8,you,,,,,,,,,,,,,,,,,,,,,,,,
9,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
10,be,,,,,,,,,,,,,,,,,,,,,,,,
11,rich,,,,,,,,,,,,,,,,,,,,,,,,
12,?,,,,,,,,,,,,,,,,,,,,,,,,
13,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.712,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,makes,,,,,,,,,,,,,,,,,,,,,,,,
4,it,,,,,,,,,,,,,,,,,,,,,,,,
5,possible,,,,,,,,,,,,,,,,,,,,,,,,
6,for,*,`i,`i,,`i,`i,,,,**,,,,,,,,,,,,,,
7,me,,,,,,,,,,,,,,,,,,,,,,,,
8,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
9,buy,,,,,,,,,,,,,,,,,,,,,,,,
10,more,,,,,,,,,,,,,,,,,,,,,,,,
11,stars,,,,,,,,,,,,,,,,,,,,,,,,
12,",",,,,,,,,,,,,,,,,,,,,,,,,
13,if,,,,,,,,,,,,,,,,,,,,,,,,
14,any,,,,,,,,,,,,,,,,,,,,,,,,
15,are,,,,,,,,,,,,,,,,,,,,,,,,
16,ever,,,,,,,,,,,,,,,,,,,,,,,,
17,discovered,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
19,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.713,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,This,,,,,,,,,,,,,,,,,,,,,,,,
3,man,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,"""",,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,little,,,,,,,,,,,,,,,,,,,,,,,,
8,prince,,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
11,himself,,,,,,,,,,,,,,,,,,,,,,,,
12,",",,,,,,,,,,,,,,,,,,,,,,,,
13,"""",,,,,,,,,,,,,,,,,,,,,,,,
14,reasons,,,,,,,,,,,,,,,,,,,,,,,,
15,a,,,,,,,,,,,,,,,,,,,,,,,,
16,little,,,,,,,,,,,,,,,,,,,,,,,,
17,like,*,Manner,ComparisonRef,,Manner,ComparisonRef,adverb => Manner,ComparisonRef,ComparisonRef,,,,,,,,,,,,,,,
18,my,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,whichever one was the discourse-y one???,,,,,,,,,,,,,,
19,poor,,,,,,,,,,,,,,,,,,,,,,,,
20,tippler,,,,,,,,,,,,,,,,,,,,,,,,
21,...,,,,,,,,,,,,,,,,,,,,,,,,
22,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.714,,,,,,,,,,,,,,,,,,,,,,,,,
1,Nevertheless,,,,,,,,,,,,,,,,,,,,,,,,
2,",",,,,,,,,,,,,,,,,,,,,,,,,
3,he,,,,,,,,,,,,,,,,,,,,,,,,
4,still,,,,,,,,,,,,,,,,,,,,,,,,
5,had,,,,,,,,,,,,,,,,,,,,,,,,
6,some,,,,,,,,,,,,,,,,,,,,,,,,
7,more,,,,,,,,,,,,,,,,,,,,,,,,
8,questions,,,,,,,,,,,,,,,,,,,,,,,,
9,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.715,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,How,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,it,,,,,,,,,,,,,,,,,,,,,,,,
5,possible,,,,,,,,,,,,,,,,,,,,,,,,
6,for,*,`i,`i,,`i,`i,,,,**,,,,,,,,,,,,,,
7,one,,,,,,,,,,,,,,,,,,,,,,,,
8,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
9,own,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,stars,,,,,,,,,,,,,,,,,,,,,,,,
12,?,,,,,,,,,,,,,,,,,,,,,,,,
13,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.716,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,To,*,Possessor,,*Q*,Possessor,Goal,?,Theme,Theme,IDK or does this mark possession????,,,,,,,,,,,,,,
3,whom,,,,,,,,,,,,,,,,,,,,,,,,
4,do,,,,,,,,,,,,,,,,,,,,,,,,
5,they,,,,,,,,,,,,,,,,,,,,,,,,
6,belong,,,,,,,,,,,,,,,,,,,,,,,,
7,?,,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,the,,,,,,,,,,,,,,,,,,,,,,,,
10,businessman,,,,,,,,,,,,,,,,,,,,,,,,
11,retorted,,,,,,,,,,,,,,,,,,,,,,,,
12,",",,,,,,,,,,,,,,,,,,,,,,,,
13,peevishly,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.717,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,do,,,,,,,,,,,,,,,,,,,,,,,,
4,n't,,,,,,,,,,,,,,,,,,,,,,,,
5,know,,,,,,,,,,,,,,,,,,,,,,,,
6,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.718,,,,,,,,,,,,,,,,,,,,,,,,,
1,To,*,Possessor,,*Q*,Possessor,Goal,?,Theme,Theme,,,,,,,,,,,,,,,
2,nobody,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.719,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Then,,,,,,,,,,,,,,,,,,,,,,,,
3,they,,,,,,,,,,,,,,,,,,,,,,,,
4,belong,,,,,,,,,,,,,,,,,,,,,,,,
