Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Aryaman Scene,Aryaman Function,Aryaman Notes,Sasha Scene,Sasha Function,Sasha Notes,,,,,,,,,,,,,,lpp_24
2,merely,,,,,,,,,,,,,,,,,,,,,,,,
3,said,,,,,,,,,,,,,,,,,,,,,,,,
4,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
5,me,,,,,,,,,,,,,,,,,,,,,,,,
6,:,,,,,,,,,,,,,,,,,,,,,,,,
7,"""",,,,,,,,,,,,,,,,,,,,,,,,
8,Water,,,,,,,,,,,,,,,,,,,,,,,,
9,may,,,,,,,,,,,,,,,,,,,,,,,,
10,also,,,,,,,,,,,,,,,,,,,,,,,,
11,be,,,,,,,,,,,,,,,,,,,,,,,,
12,good,,,,,,,,,,,,,,,,,,,,,,,,
13,for,*,Beneficiary,Beneficiary,,Purpose,Purpose,,Beneficiary,Beneficiary,,,,,,,,,,,,,,,
14,the,,,,,,,,,,,,,,,,,,,,,,,,
15,heart,,,,,,,,,,,,,,,,,,,,,,,,
16,...,,,,,,,,,,,,,,,,,,,,,,,,
17,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1243,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,did,,,,,,,,,,,,,,,,,,,,,,,,
3,not,,,,,,,,,,,,,,,,,,,,,,,,
4,understand,,,,,,,,,,,,,,,,,,,,,,,,
5,this,,,,,,,,,,,,,,,,,,,,,,,,
6,answer,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,but,,,,,,,,,,,,,,,,,,,,,,,,
9,I,,,,,,,,,,,,,,,,,,,,,,,,
10,said,,,,,,,,,,,,,,,,,,,,,,,,
11,nothing,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1244,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,knew,,,,,,,,,,,,,,,,,,,,,,,,
3,very,,,,,,,,,,,,,,,,,,,,,,,,
4,well,,,,,,,,,,,,,,,,,,,,,,,,
5,that,,,,,,,,,,,,,,,,,,,,,,,,
6,it,,,,,,,,,,,,,,,,,,,,,,,,
7,was,,,,,,,,,,,,,,,,,,,,,,,,
8,impossible,,,,,,,,,,,,,,,,,,,,,,,,
9,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
10,cross,,,,,,,,,,,,,,,,,,,,,,,,
11,-,,,,,,,,,,,,,,,,,,,,,,,,
12,examine,,,,,,,,,,,,,,,,,,,,,,,,
13,him,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1245,,,,,,,,,,,,,,,,,,,,,,,,,
1,He,,,,,,,,,,,,,,,,,,,,,,,,
2,was,,,,,,,,,,,,,,,,,,,,,,,,
3,tired,,,,,,,,,,,,,,,,,,,,,,,,
4,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1246,,,,,,,,,,,,,,,,,,,,,,,,,
1,He,,,,,,,,,,,,,,,,,,,,,,,,
2,sat,,,,,,,,,,,,,,,,,,,,,,,,
3,down,,,,,,,,,,,,,,,,,,,,,,,,
4,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1247,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,sat,,,,,,,,,,,,,,,,,,,,,,,,
3,down,,,,,,,,,,,,,,,,,,,,,,,,
4,beside,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
5,him,,,,,,,,,,,,,,,,,,,,,,,,
6,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1248,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,",",,,,,,,,,,,,,,,,,,,,,,,,
3,after,*,Time,Time,,Time,Time,,Time,Time,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,little,,,,,,,,,,,,,,,,,,,,,,,,
6,silence,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,he,,,,,,,,,,,,,,,,,,,,,,,,
9,spoke,,,,,,,,,,,,,,,,,,,,,,,,
10,again,,,,,,,,,,,,,,,,,,,,,,,,
11,:,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
13,The,,,,,,,,,,,,,,,,,,,,,,,,
14,stars,,,,,,,,,,,,,,,,,,,,,,,,
15,are,,,,,,,,,,,,,,,,,,,,,,,,
16,beautiful,,,,,,,,,,,,,,,,,,,,,,,,
17,",",,,,,,,,,,,,,,,,,,,,,,,,
18,because,1:1**,Explanation,Explanation,,Explanation,Explanation,,Explanation,Explanation,,,,,,,,,,,,,,,
19,of,1:2,,,,,,,,,,,,,,,,,,,,,,,
20,a,,,,,,,,,,,,,,,,,,,,,,,,
21,flower,,,,,,,,,,,,,,,,,,,,,,,,
22,that,,,,,,,,,,,,,,,,,,,,,,,,
23,can,,,,,,,,,,,,,,,,,,,,,,,,
24,not,,,,,,,,,,,,,,,,,,,,,,,,
25,be,,,,,,,,,,,,,,,,,,,,,,,,
26,seen,,,,,,,,,,,,,,,,,,,,,,,,
27,.,,,,,,,,,,,,,,,,,,,,,,,,
28,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1249,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,replied,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
5,Yes,,,,,,,,,,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,that,,,,,,,,,,,,,,,,,,,,,,,,
8,is,,,,,,,,,,,,,,,,,,,,,,,,
9,so,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
11,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1250,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,",",,,,,,,,,,,,,,,,,,,,,,,,
3,without,*,Manner,Manner,,Circumstance,Circumstance,,Manner,Manner,,,,,,,,,,,,,,,
4,saying,,,,,,,,,,,,,,,,,,,,,,,,
5,anything,,,,,,,,,,,,,,,,,,,,,,,,
6,more,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,I,,,,,,,,,,,,,,,,,,,,,,,,
9,looked,,,,,,,,,,,,,,,,,,,,,,,,
10,across,*,Path,Path,,Stimulus,Path,hmm,Direction,Direction,,,,,,,,,,,,,,,
11,the,,,,,,,,,,,,,,,,,,,,,,,,
12,ridges,,,,,,,,,,,,,,,,,,,,,,,,
13,of,*,Stuff,Stuff,,Stuff,Stuff,,Stuff,Stuff,,,,,,,,,,,,,,,
14,sand,,,,,,,,,,,,,,,,,,,,,,,,
15,that,,,,,,,,,,,,,,,,,,,,,,,,
16,were,,,,,,,,,,,,,,,,,,,,,,,,
17,stretched,,,,,,,,,,,,,,,,,,,,,,,,
18,out,,,,,,,,,,,,,,,,,,,,,,,,
19,before,*,Locus,Locus,,Locus,Locus,,Path,Locus,,,,,,,,,,,,,,,
20,us,,,,,,,,,,,,,,,,,,,,,,,,
21,in,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
22,the,,,,,,,,,,,,,,,,,,,,,,,,
23,moonlight,,,,,,,,,,,,,,,,,,,,,,,,
24,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1251,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,The,,,,,,,,,,,,,,,,,,,,,,,,
3,desert,,,,,,,,,,,,,,,,,,,,,,,,
4,is,,,,,,,,,,,,,,,,,,,,,,,,
5,beautiful,,,,,,,,,,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,"""",,,,,,,,,,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,little,,,,,,,,,,,,,,,,,,,,,,,,
10,prince,,,,,,,,,,,,,,,,,,,,,,,,
11,added,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1252,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,that,,,,,,,,,,,,,,,,,,,,,,,,
3,was,,,,,,,,,,,,,,,,,,,,,,,,
4,true,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1253,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,have,,,,,,,,,,,,,,,,,,,,,,,,
3,always,,,,,,,,,,,,,,,,,,,,,,,,
4,loved,,,,,,,,,,,,,,,,,,,,,,,,
5,the,,,,,,,,,,,,,,,,,,,,,,,,
6,desert,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1254,,,,,,,,,,,,,,,,,,,,,,,,,
1,One,,,,,,,,,,,,,,,,,,,,,,,,
2,sits,,,,,,,,,,,,,,,,,,,,,,,,
3,down,,,,,,,,,,,,,,,,,,,,,,,,
4,on,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,desert,,,,,,,,,,,,,,,,,,,,,,,,
7,sand,,,,,,,,,,,,,,,,,,,,,,,,
8,dune,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,sees,,,,,,,,,,,,,,,,,,,,,,,,
11,nothing,,,,,,,,,,,,,,,,,,,,,,,,
12,",",,,,,,,,,,,,,,,,,,,,,,,,
13,hears,,,,,,,,,,,,,,,,,,,,,,,,
14,nothing,,,,,,,,,,,,,,,,,,,,,,,,
15,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1255,,,,,,,,,,,,,,,,,,,,,,,,,
1,Yet,,,,,,,,,,,,,,,,,,,,,,,,
2,through,*,Circumstance,Path,,Circumstance,Path,[6] but perhaps a stretch,,,**,,,,,,,,,,,,,,
3,the,,,,,,,,,,,,,,,,,,,,,,,,
4,silence,,,,,,,,,,,,,,,,,,,,,,,,
5,something,,,,,,,,,,,,,,,,,,,,,,,,
6,throbs,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,and,,,,,,,,,,,,,,,,,,,,,,,,
9,gleams,,,,,,,,,,,,,,,,,,,,,,,,
10,...,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1256,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,What,,,,,,,,,,,,,,,,,,,,,,,,
3,makes,,,,,,,,,,,,,,,,,,,,,,,,
4,the,,,,,,,,,,,,,,,,,,,,,,,,
5,desert,,,,,,,,,,,,,,,,,,,,,,,,
6,beautiful,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,little,,,,,,,,,,,,,,,,,,,,,,,,
12,prince,,,,,,,,,,,,,,,,,,,,,,,,
13,",",,,,,,,,,,,,,,,,,,,,,,,,
14,"""",,,,,,,,,,,,,,,,,,,,,,,,
15,is,,,,,,,,,,,,,,,,,,,,,,,,
16,that,,,,,,,,,,,,,,,,,,,,,,,,
17,somewhere,,,,,,,,,,,,,,,,,,,,,,,,
18,it,,,,,,,,,,,,,,,,,,,,,,,,
19,hides,,,,,,,,,,,,,,,,,,,,,,,,
20,a,,,,,,,,,,,,,,,,,,,,,,,,
21,well,,,,,,,,,,,,,,,,,,,,,,,,
22,...,,,,,,,,,,,,,,,,,,,,,,,,
23,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1257,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,was,,,,,,,,,,,,,,,,,,,,,,,,
3,astonished,,,,,,,,,,,,,,,,,,,,,,,,
4,by,*,Stimulus,Causer,,Stimulus,Causer,can be rephrased agentively? => It astonished me that...,Stimulus,Topic,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,sudden,,,,,,,,,,,,,,,,,,,,,,,,
7,understanding,,,,,,,,,,,,,,,,,,,,,,,,
8,of,*,Topic,Topic,,Topic,Topic,,Topic,Topic,,,,,,,,,,,,,,,
9,that,,,,,,,,,,,,,,,,,,,,,,,,
10,mysterious,,,,,,,,,,,,,,,,,,,,,,,,
11,radiation,,,,,,,,,,,,,,,,,,,,,,,,
12,of,*,Gestalt,Gestalt,,Gestalt,Gestalt,or Source?,Originator,Source,??? is this a thing,,,,,,,,,,,,,,
13,the,,,,,,,,,,,,,,,,,,,,,,,,
14,sands,,,,,,,,,,,,,,,,,,,,,,,,
15,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1258,,,,,,,,,,,,,,,,,,,,,,,,,
1,When,,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,was,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,little,,,,,,,,,,,,,,,,,,,,,,,,
6,boy,,,,,,,,,,,,,,,,,,,,,,,,
7,I,,,,,,,,,,,,,,,,,,,,,,,,
8,lived,,,,,,,,,,,,,,,,,,,,,,,,
9,in,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
10,an,,,,,,,,,,,,,,,,,,,,,,,,
11,old,,,,,,,,,,,,,,,,,,,,,,,,
12,house,,,,,,,,,,,,,,,,,,,,,,,,
13,",",,,,,,,,,,,,,,,,,,,,,,,,
14,and,,,,,,,,,,,,,,,,,,,,,,,,
15,legend,,,,,,,,,,,,,,,,,,,,,,,,
16,told,,,,,,,,,,,,,,,,,,,,,,,,
17,us,,,,,,,,,,,,,,,,,,,,,,,,
18,that,,,,,,,,,,,,,,,,,,,,,,,,
19,a,,,,,,,,,,,,,,,,,,,,,,,,
20,treasure,,,,,,,,,,,,,,,,,,,,,,,,
21,was,,,,,,,,,,,,,,,,,,,,,,,,
22,buried,,,,,,,,,,,,,,,,,,,,,,,,
23,there,,,,,,,,,,,,,,,,,,,,,,,,
24,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1259,,,,,,,,,,,,,,,,,,,,,,,,,
1,To,*,`d,`d,MWE,`d,`d,MWE,`d,`d,MWE,,,,,,,,,,,,,,
2,be,,_,_,MWE,_,_,MWE,_,_,MWE,,,,,,,,,,,,,,
3,sure,,_,_,MWE,_,_,MWE,_,_,MWE,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,no,,,,,,,,,,,,,,,,,,,,,,,,
6,one,,,,,,,,,,,,,,,,,,,,,,,,
7,had,,,,,,,,,,,,,,,,,,,,,,,,
8,ever,,,,,,,,,,,,,,,,,,,,,,,,
9,known,,,,,,,,,,,,,,,,,,,,,,,,
10,how,,,,,,,,,,,,,,,,,,,,,,,,
11,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
12,find,,,,,,,,,,,,,,,,,,,,,,,,
13,it,,,,,,,,,,,,,,,,,,,,,,,,
14,;,,,,,,,,,,,,,,,,,,,,,,,,
15,perhaps,,,,,,,,,,,,,,,,,,,,,,,,
16,no,,,,,,,,,,,,,,,,,,,,,,,,
17,one,,,,,,,,,,,,,,,,,,,,,,,,
18,had,,,,,,,,,,,,,,,,,,,,,,,,
19,ever,,,,,,,,,,,,,,,,,,,,,,,,
20,even,,,,,,,,,,,,,,,,,,,,,,,,
21,looked,,,,,,,,,,,,,,,,,,,,,,,,
22,for,*,Theme,Theme,,Theme,Theme,,Stimulus,Theme,,,,,,,,,,,,,,,
23,it,,,,,,,,,,,,,,,,,,,,,,,,
24,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1260,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,it,,,,,,,,,,,,,,,,,,,,,,,,
3,cast,,,,,,,,,,,,,,,,,,,,,,,,
4,an,,,,,,,,,,,,,,,,,,,,,,,,
5,enchantment,,,,,,,,,,,,,,,,,,,,,,,,
6,over,*,Goal,Locus,OGI https://github.com/carmls/snacs-guidelines/issues/111 ,Goal,Path,"my own idea, but OGI https://github.com/carmls/snacs-guidelines/issues/111 ",,,**,,,,,,,,,,,,,,
7,that,,,,,,,,,,,,,,,,,,,,,,,,
8,house,,,,,,,,,,,,,,,,,,,,,,,,
9,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1261,,,,,,,,,,,,,,,,,,,,,,,,,
1,My,*,Possessor,Possessor,,Possessor,Possessor,,Possession,Possession,,,,,,,,,,,,,,,
2,home,,,,,,,,,,,,,,,,,,,,,,,,
3,was,,,,,,,,,,,,,,,,,,,,,,,,
4,hiding,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,secret,,,,,,,,,,,,,,,,,,,,,,,,
7,in,*,Locus,Locus,,Locus,Locus,metaphor,Locus,Locus,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,depths,,,,,,,,,,,,,,,,,,,,,,,,
10,of,*,Whole,Whole,,Whole,Whole,,Gestalt,Gestalt,,,,,,,,,,,,,,,
11,its,*,Whole,Gestalt,,Whole,Gestalt,"idek, source domain of metaphor says heart as an organ",Whole,Gestalt,,,,,,,,,,,,,,,
12,heart,,,,,,,,,,,,,,,,,,,,,,,,
13,...,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1262,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1263,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,said,,,,,,,,,,,,,,,,,,,,,,,,
3,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
4,the,,,,,,,,,,,,,,,,,,,,,,,,
5,little,,,,,,,,,,,,,,,,,,,,,,,,
6,prince,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1264,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,The,,,,,,,,,,,,,,,,,,,,,,,,
3,house,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,the,,,,,,,,,,,,,,,,,,,,,,,,
6,stars,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,desert,,,,,,,,,,,,,,,,,,,,,,,,
10,-,,,,,,,,,,,,,,,,,,,,,,,,
11,-,,,,,,,,,,,,,,,,,,,,,,,,
12,what,,,,,,,,,,,,,,,,,,,,,,,,
13,gives,,,,,,,,,,,,,,,,,,,,,,,,
14,them,,,,,,,,,,,,,,,,,,,,,,,,
15,their,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
16,beauty,,,,,,,,,,,,,,,,,,,,,,,,
17,is,,,,,,,,,,,,,,,,,,,,,,,,
18,something,,,,,,,,,,,,,,,,,,,,,,,,
19,that,,,,,,,,,,,,,,,,,,,,,,,,
20,is,,,,,,,,,,,,,,,,,,,,,,,,
21,invisible,,,,,,,,,,,,,,,,,,,,,,,,
22,!,,,,,,,,,,,,,,,,,,,,,,,,
23,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1265,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,am,,,,,,,,,,,,,,,,,,,,,,,,
4,glad,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
7,he,,,,,,,,,,,,,,,,,,,,,,,,
8,said,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
11,that,,,,,,,,,,,,,,,,,,,,,,,,
12,you,,,,,,,,,,,,,,,,,,,,,,,,
13,agree,,,,,,,,,,,,,,,,,,,,,,,,
14,with,*,Experiencer,Ancillary,,Experiencer,Ancillary,,Experiencer,Ancillary,[235d],,,,,,,,,,,,,,
15,my,*,Possessor,Possessor,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
16,fox,,,,,,,,,,,,,,,,,,,,,,,,
17,.,,,,,,,,,,,,,,,,,,,,,,,,
18,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1266,,,,,,,,,,,,,,,,,,,,,,,,,
1,As,*,Time,Time,,Time,Time,,Circumstance,Circumstance,,,,,,,,,,,,,,,
2,the,,,,,,,,,,,,,,,,,,,,,,,,
3,little,,,,,,,,,,,,,,,,,,,,,,,,
4,prince,,,,,,,,,,,,,,,,,,,,,,,,
5,dropped,,,,,,,,,,,,,,,,,,,,,,,,
6,off,,,,,,,,,,,,,,,,,,,,,,,,
7,to,,,,,,,,,,,,,,,,,,,,,,,,
8,sleep,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,I,,,,,,,,,,,,,,,,,,,,,,,,
11,took,,,,,,,,,,,,,,,,,,,,,,,,
12,him,,,,,,,,,,,,,,,,,,,,,,,,
13,in,*,Goal,Locus,,Goal,Locus,,Locus,Locus,,,,,,,,,,,,,,,
14,my,*,Whole,Gestalt,,Whole,Gestalt,,Whole,Gestalt,,,,,,,,,,,,,,,
15,arms,,,,,,,,,,,,,,,,,,,,,,,,
16,and,,,,,,,,,,,,,,,,,,,,,,,,
17,set,,,,,,,,,,,,,,,,,,,,,,,,
18,out,,NONSNACS,NONSNACS,,Direction,Direction,is this a target,,,,,,,,,,,,,,,,,
19,walking,,,,,,,,,,,,,,,,,,,,,,,,
20,once,,,,,,,,,,,,,,,,,,,,,,,,
21,more,,,,,,,,,,,,,,,,,,,,,,,,
22,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1267,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,felt,,,,,,,,,,,,,,,,,,,,,,,,
3,deeply,,,,,,,,,,,,,,,,,,,,,,,,
4,moved,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,and,,,,,,,,,,,,,,,,,,,,,,,,
7,stirred,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1268,,,,,,,,,,,,,,,,,,,,,,,,,
1,It,,,,,,,,,,,,,,,,,,,,,,,,
2,seemed,,,,,,,,,,,,,,,,,,,,,,,,
3,to,*,Experiencer,Goal,,Experiencer,Goal,,Experiencer,,**,,,,,,,,,,,,,,
4,me,,,,,,,,,,,,,,,,,,,,,,,,
5,that,,,,,,,,,,,,,,,,,,,,,,,,
6,I,,,,,,,,,,,,,,,,,,,,,,,,
7,was,,,,,,,,,,,,,,,,,,,,,,,,
8,carrying,,,,,,,,,,,,,,,,,,,,,,,,
9,a,,,,,,,,,,,,,,,,,,,,,,,,
10,very,,,,,,,,,,,,,,,,,,,,,,,,
11,fragile,,,,,,,,,,,,,,,,,,,,,,,,
12,treasure,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1269,,,,,,,,,,,,,,,,,,,,,,,,,
1,It,,,,,,,,,,,,,,,,,,,,,,,,
2,seemed,,,,,,,,,,,,,,,,,,,,,,,,
3,to,*,Experiencer,Goal,,Experiencer,Goal,,,,see above,,,,,,,,,,,,,,
4,me,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,even,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,that,,,,,,,,,,,,,,,,,,,,,,,,
9,there,,,,,,,,,,,,,,,,,,,,,,,,
10,was,,,,,,,,,,,,,,,,,,,,,,,,
11,nothing,,,,,,,,,,,,,,,,,,,,,,,,
12,more,,,,,,,,,,,,,,,,,,,,,,,,
13,fragile,,,,,,,,,,,,,,,,,,,,,,,,
14,on,*,Locus,Locus,,Whole,Locus,,Locus,Locus,,,,,,,,,,,,,,,
15,all,,,,,,,,,,,,,,,,,,,,,,,,
16,Earth,,,,,,,,,,,,,,,,,,,,,,,,
17,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.1270,,,,,,,,,,,,,,,,,,,,,,,,,
