,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
दी,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अपनी,की,??,??,,,,,,,की,??,??,,
में,में,Locus/Topic,Locus/Topic,,,,,,,में,Locus,Locus,,
और,,,,,,,,,,,,,,
आगे,के आगे,Direction,Direction,,,,,,,के आगे,Direction,Direction,,
बढ़ता,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
सोचने,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
अब,,,,,,,,,,,,,,
तक,तक,EndTime,EndTime,,,,,,,तक,EndTime,EndTime,,
जिनसे,से,Agent,Ancillary,,,,,,,से,Agent,Ancillary,,
वह,,,,,,,,,,,,,,
मिल,,,,,,,,,,,,,,
चुका,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
दम्भी,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
शराबी,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
व्यवसायी,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वे,,,,,,,,,,,,,,
सभी,,,,,,,,,,,,,,
इसको,को,Theme,Recipient,,,,,,,को,Theme,Theme,,
बुरा-भला,,,,,,,,,,,Theme,Recipient,,
कहेंगे,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
यह,,,,,,,,,,,,,,
अकेला,,,,,,,,,,,,,,
ऐसा,ऐसा,PartPortion,ComparisonRef,,,,,,,ऐसा,PartPortion,ComparisonRef,,
व्यक्ति,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
जो,,,,,ने,Agent,Agent,,,,,,,
हास्यास्पद,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
शायद,,,,,का,Agent,Gestalt,,,,,,,
इसलिए,के लिए,Explanation,Explanation,,,,,,,के लिए,Explanation,Explanation,,
कि,,,,,में,Topic,Topic,,*Q*,,,,,
वह,,,,,,,,,,,,,,
अपने,का,Agent,Gestalt,,के आगे,Direction,Direction,,,का,Agent,Gestalt,,
में,में,Theme,Locus,,,,,,,में,Locus,Locus,,
नहीं,,,,,,,,,,,Theme,Locus,,
बल्कि,,,,,,,,,,,,,,
दूसरे,,,,,,,,,,,,,,
कामों,,,,,,,,,,,,,,
में,में,Theme,Locus,,,,,,,में,Locus,Locus,,
व्यस्त,,,,,,,,,,,Theme,Locus,,
है,,,,,तक,EndTime,EndTime,,,,,,,
।,,,,,से,Agent,Ancillary,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Agent,Agent,,,,,,,ने,Agent,Agent,,
ठंडी,,,,,,,,,,,,,,
सांस,,,,,,,,,,,,,,
ली,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
सोचने,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
बस,,,,,,,,,,,,,,
यही,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
जिससे,से,SocialRel,Ancillary,,,,,,,से,SocialRel,Ancillary,,
दोस्ती,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
सकती,,,,,को,Topic,Topic,,,,,,,
थी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
उसके,के,Gestalt,Gestalt,,,,,,,के,Org,Gestalt,,
ग्रह,,,,,ऐसा,PartPortion,ComparisonRef,,,,,,,
पर,पर,Locus,Locus,,,,,,,पर,Locus,Locus,,
जगह,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
दो,,,,,,,,,,,,,,
व्यक्ति,,,,,,,,,,,,,,
रह,,,,,,,,,,,,,,
सकते,,,,,,,,,,,,,,
।,,,,,के लिए,Explanation,Explanation,,,,,,,
,,,,,,,,,,,,,,
यद्यपि,,,,,,,,,,,,,,
राजकुमार,,,,,का,Gestalt,Gestalt,,,,,,,
ने,ने,Originator,Agent,,,,,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसे,को,Experiencer,Recipient,,में,Topic,Topic,,,को,Experiencer,Recipient,,
उस,,,,,,,,,,,,,,
ग्रह,,,,,,,,,,,,,,
के,के,Theme,Theme,,,,,,,के,Theme,Theme,,
छोड़ने,,,,,,,,,,,,,,
में,में,Topic,Topic,,ने,Agent,Agent,,,में,Topic,Topic,,
जो,,,,,,,,,,,,,,
तकलीफ़,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रही,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
उसका,का,Explanation,Gestalt,,,,,,,का,Explanation,?,,
सबसे,से,ComparisonRef,ComparisonRef,,,,,,,से,ComparisonRef,ComparisonRef,,
बड़ा,,,,,,,,,,,,,,
कारण,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
था,,,,,से,SocialRel,Ancillary,,,,,,,
कि,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
ग्रह,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,,,,,,पर,Locus,Locus,,
हर,,,,,,,,,,,,,,
चैबीस,,,,,,,,,,,,,,
घंटे,,,,,,,,,,,,,,
में,में,Frequency,Frequency,,का,Gestalt,Gestalt,,,में,Frequency,Manner,,
एक,,,,,,,,,,,Frequency,Frequency,,
हजार,,,,,पर,Locus,Locus,,,,,,,
चार,,,,,,,,,,,,,,
सौ,,,,,,,,,,,,,,
चालीस,,,,,,,,,,,,,,
बार,,,,,,,,,,,,,,
सूर्यास्त,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,ने,Originator,Agent,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,को,Experiencer,Recipient,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,का,Theme,Theme,,,,,,,
,,,,,,,,,,,,,,
,,,,,में,Stimulus,Topic,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,का,Explanation,Gestalt,,,,,,,
,,,,,से,ComparisonRef,ComparisonRef,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,पर,Locus,Locus,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,में,RateUnit,RateUnit,,,,,,,
