,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
और,,,,,,,,,,,,,,
‘जाबा’,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
विषादपूर्ण,,,,,,,,,,,,,,
मुस्कान,,,,,,,,,,,,,,
दिखाई,,,,,,,,,,,,,,
पड़ी,,,,,,,,,,,,,,
उसके,के,Whole,Whole,,का,Whole,Whole,,,के,Whole,Whole,,
चेहरे,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
इंतजार,,,,,,,,,,,,,,
करता,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
सहज,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
धीरे-धीरे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
नन्हे-मुन्ने,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
डर,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
डर,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
लगा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
धीरे,,,,,,,,,,,,,,
से,से,Manner,Manner,,से,Manner,Manner,,,से,Manner,Manner,,
हंसा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आज,,,,,,,,,,,,,,
शाम,,,,,,,,,,,,,,
को,को,Time,Time,,को,Time,Time,,,को,Time,Time,,
और,,,,,,,,,,,,,,
डर,,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जैसे,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
टूट,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
अंदर,,,,,,,,,,,,,,
से,से,Locus,Source,,से,Source,Source,,*Q*,से,Locus,Source,,like something broken (from the) inside
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरी,की,Whole,Whole,,का,Whole,Whole,,,की,Whole,Whole,,
नसें,,,,,,,,,,,,,,
ठंडी,,,,,,,,,,,,,,
पड़ने,,,,,,,,,,,,,,
लगीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
ख्याल,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
बर्दाश्त,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
पाउँगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
हंसी,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
आखिरी,,,,,,,,,,,,,,
बार,,,,,,,,,,,,,,
सुन,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
हंसी,,,,,,,,,,,,,,
मेरे,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
रेगिस्तान,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
मिले,,,,,,,,,,,,,,
पानी,,,,,,,,,,,,,,
के,के,Characteristic,Stuff,,का,Characteristic,Identity,,*Q*,के,??,??,,meaning of soote?
सोते,,,,,,,,,,,,,,
जैसी,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
थी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
नन्हे-मुन्ने,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
फिर,फिर से,`d,,1:1,फिर से,`d,`d,1:1,,फिर से,`d,,1:1,
से,फिर से,,,1:2,फिर से,,,1:2,,फिर से,,,1:2,
हंसते,,,,,,,,,,,,,,
हुए,,,,,,,,,,,,,,
सुनना,,,,,,,,,,,,,,
चाहता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
मुझसे,से,Recipient,Ancillary,,से,Recipient,Ancillary,,,से,Recipient,Ancillary,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आज,,,,,,,,,,,,,,
रात,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
साल,,,,,,,,,,,,,,
पूरा,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
ग्रह,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
जगह,,,,,,,,,,,,,,
के,के ऊपर,Goal,Locus,1:1,के ऊपर,Goal,Locus,1:1,,के ऊपर,Goal,Locus,1:1,
ऊपर,के ऊपर,,,1:2,के ऊपर,,,1:2,,के ऊपर,,,1:2,
आ,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
जहां,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उतरा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
पिछले,,,,,,,,,,,,,,
साल...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
नन्हे-मुन्ने,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बोल,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
दुःस्वप्न,,,,,,,,,,,,,,
जैसा,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
सांप,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
मिलने,,,,,,,,,,,,,,
की,की,Topic,Topic,,का,Topic,Topic,,,की,Topic,Topic,,
बात,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
तेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
ग्रह,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरे,के,Originator,Gestalt,,,,,,,के,Originator,Gestalt,,
सवाल,,,,,,,,,,,,,,
का,का,Topic,Topic,,का,Topic,Topic,,,का,Ensemble,Ensemble,,
जवाब,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
मिला,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
खास,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
दिखाई,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
पड़ती,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
की,की,Topic,Topic,,का,Topic,Topic,,,की,Topic,Topic,,
बात,,,,,,,,,,,,,,
लो,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
किसी,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
से,से,Stimulus,Ancillary,,से,Stimulus,Source,,,से,Stimulus/Theme,Ancillary,,
प्यार,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
दूर,,,,,,,,,,,,,,
के,के,Characteristic,Characteristic,,का,Characteristic,Identity,,,के,Characteristic,Characteristic,,
तारे,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
खिला,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लगेगा,,,,,,,,,,,,,,
जैसे,जैसे,Manner,ComparisonRef,,जैसे,ComparisonRef,ComparisonRef,,,जैसे,Manner,ComparisonRef,,
सारे,,,,,,,,,,,,,,
सितारे,,,,,,,,,,,,,,
खिल,,,,,,,,,,,,,,
उठे,,,,,,,,,,,,,,
हों,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जैसे,जैसे,Manner,ComparisonRef,,जैसे,ComparisonRef,ComparisonRef,,,जैसे,Manner,ComparisonRef,,
पानी,,,,,,,,,,,,,,
की,की,Topic,Topic,,का,Topic,Topic,,,की,Topic,Topic,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
बात,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कल,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
पानी,,,,,,,,,,,,,,
तूने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Agent,Agent,,
मुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Theme,Recipient,,
पीने,,,,,,,,,,,,,,
को,को,Purpose,Purpose,,को,Purpose,Purpose,,,को,Purpose,Purpose,,
दिया,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
घिरनी,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
रस्सी,,,,,,,,,,,,,,
के,के कारण,Explanation,Explanation,1:1,के कारण,Explanation,Explanation,1:1,,के कारण,Explanation,Explanation,,
कारण,के कारण,,,1:2,के कारण,,,1:2,,के कारण,,,,
संगीत,,,,,,,,,,,,,,
सा,सा,ComparisonRef,ComparisonRef,,,,,,,सा,Extent,Extent,,
लगा,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
याद,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बढ़िया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
पानी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
तो!,तो!,Focus,Focus,,,,,,,तो!,Focus,Focus,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
रातों,,,,,,,,,,,,,,
को,को,Time,Time,,को,Time,Time,,,को,Time,Time,,
सितारों,,,,,,,,,,,,,,
की,की ओर,Direction,Direction,1:1,की ओर,Stimulus,Direction,1:1,,की ओर,Direction,Direction,1:1,
ओर,की ओर,,,1:2,की ओर,,,1:2,,की ओर,,,1:2,
देखना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
ग्रह,,,,,,,,,,,,,,
इतना,,,,,,,,,,,,,,
छोटा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
यहां,,,,,,,,,,,,,,
से,से,Locus,Source,,से,Locus,Source,,,से,Locus,Source,,
दिखेगा,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
तारा,,,,,,,,,,,,,,
इन्हीं,,,,,,,,,,,,,,
तारों,,,,,,,,,,,,,,
में,में से,Whole,Source,1:1,में से,Whole,Whole,1:1,,में से,Whole,Source,,
से,में से,,,1:2,में से,,,1:2,,में से,,,,
एक,,,,,,,,,,,,,,
होगा,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
इन,,,,,,,,,,,,,,
सबको,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
देखना,,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ये,,,,,,,,,,,,,,
सब,,,,,,,,,,,,,,
तेरे,के,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,के,SocialRel,Gestalt,,
दोस्त,,,,,,,,,,,,,,
रहेंगे,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
एक,,,,,,,,,,,,,,
उपहार,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
दूंगा,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
हंसने,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
सच,,,,,,,,,,,,,,
कितनी,,,,,,,,,,,,,,
अच्छी,,,,,,,,,,,,,,
लगती,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
तेरी,की,Originator,Gestalt,,का,Originator,Gestalt,,,की,Gestalt,Gestalt,,
हंसी,,,,,,,,,,,,,,
मेरे,के,SocialRel,Gestalt,,का,`$,`$,,*Q*,के,SocialRel,Gestalt,,"like my dear, my love"
नन्हे-मुन्ने,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
यही,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
है,,,,,,,,,,,,,,
मेरा,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
उपहार,,,,,,,,,,,,,,
जैसे,जैसे,ComparisonRef,ComparisonRef,,जैसे,ComparisonRef,ComparisonRef,,*Q*,जैसे,ComparisonRef,ComparisonRef,,compares a clause with the 'gift'
कि,,,,,,,,,,,,,,
पानी,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
मतलब,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
हर,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
सितारों,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
अपनी,की,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,की,Manner,Gestalt,1:1,' see in their own way'
तरह,,,,,,,,,,,,,1:2,
देखता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
के,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
ये,,,,,,,,,,,,,,
मार्गदर्शक,,,,,,,,,,,,,,
का,का,Identity,Identity,,का,Gestalt,Gestalt,,,का,Identity,Identity,,
काम,,,,,,,,,,,,,,
करते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
दूसरों,,,,,,,,,,,,,,
के,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
टिमटिमाते,,,,,,,,,,,,,,
दीपों,,,,,,,,,,,,,,
के,के अतिरिक्त,PartPortion,PartPortion,2:1,के अतिरिक्त,PartPortion,PartPortion,2:1,,के अतिरिक्त,PartPortion,PartPortion,1:1,
अतिरिक्त,के अतिरिक्त,,,2:2,के अतिरिक्त,,,2:2,,के अतिरिक्त,,,1:2,
कुछ,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वैज्ञानिकों,,,,,,,,,,,,,,
के,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
वे,,,,,,,,,,,,,,
समस्यायें,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जिस,,,,,,,,,,,,,,
व्यवसायी,,,,,,,,,,,,,,
से,से,Agent,Ancillary,,से,Agent,Ancillary,,,से,Agent,Ancillary,,
मैं,,,,,,,,,,,,,,
मिला,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
उसके,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
वे,,,,,,,,,,,,,,
धन,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
ये,,,,,,,,,,,,,,
सारे,,,,,,,,,,,,,,
सितारे,,,,,,,,,,,,,,
चुप,,,,,,,,,,,,,,
रहते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तेरे,के पास,Possessor,Locus,1:1,के पास,Possessor,Possessor,1:1,,के पास,Possessor,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
ऐसे,,,,,,,,,,,,,,
सितारे,,,,,,,,,,,,,,
होंगे,,,,,,,,,,,,,,
जैसे,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
किसी,,,,,,,,,,,,,,
के,के,Possessor,Possessor,,का,Possessor,Possessor,,,के,Possessor,Possessor,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
मतलब,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जब,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
आसमान,,,,,,,,,,,,,,
की,की ओर,Direction,Direction,1:1,की ओर,Stimulus,Direction,1:1,,की ओर,Direction,Direction,1:1,may not mediate in a Stimulus capacty?
ओर,की ओर,,,1:2,की ओर,,,1:2,,की ओर,,,1:2,
देखेगा,,,,,,,,,,,,,,
रात,,,,,,,,,,,,,,
को,को,Time,Time,,को,Time,Time,,,को,Time,Time,,
चूंकि,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
उनमें,में से,Whole,Source,2:1,में से,Whole,Whole,2:1,,में से,Whole,Source,1:1,
से,में से,,,2:2,में से,,,2:2,,में से,,,1:2,
एक,,,,,,,,,,,,,,
सितारे,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
होऊँगा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लगेगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
सारे,,,,,,,,,,,,,,
सितारे,,,,,,,,,,,,,,
हंस,,,,,,,,,,,,,,
रहे,,,,,,,,,,,,,,
हों,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
तरह,,,,,,,,,,,,,,
सितारों,,,,,,,,,,,,,,
को,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
हंसना,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
आएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
हंसने,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
जब,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
तसल्ली,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाएगी,,,,,,,,,,,,,,
(,,,,,,,,,,,,,,
आदमी,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
तरह,,,,,,,,,,,,,,
खुद,,,,,,,,,,,,,,
को,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Agent,Recipient,,"de lena, so more Agentive?"
तसल्ली,,,,,,,,,,,,,,
दे,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
लेता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
),,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
यह,,,,,,,,,,,,,,
सोचकर,,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
मुझसे,से,Agent,Ancillary,,से,Agent,Ancillary,,,से,Agent,Ancillary,,
मिला,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
हमेशा-हमेशा,,,,,,,,,,,,,,
के,के लिए,Duration,Duration,1:1,के लिए,Duration,Duration,1:1,,के लिए,Duration,Duration,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
मेरा,का,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,का,SocialRel,Gestalt,,
दोस्त,,,,,,,,,,,,,,
बना,,,,,,,,,,,,,,
रहेगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तेरा,का,Originator,Gestalt,,का,Experiencer,Gestalt,,,का,Agent,Gestalt,,"your laughing - agentive (esp. 
with indefinite verb)"
मेरे,के साथ,Ancillary,Ancillary,1:1,के साथ,Ancillary,Ancillary,1:1,,के साथ,Ancillary,Ancillary,1:1,
साथ,के साथ,,,1:2,के साथ,,,1:2,,के साथ,,,1:2,
हंसने,,,,,,,,,,,,,,
को,को,`i,`i,,को,`i,`i,,,को,`i,`i,,
जी,,,,,,,,,,,,,,
चाहेगा,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
कभी-कभी,,,,,,,,,,,,,,
ऐसे,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
मजे,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,2:1,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,2:2,के लिए,,,1:2,,के लिए,,,1:2,
अपनी,की,Possessor,Possessor,,का,Possessor,Possessor,,,की,Possessor,Possessor,,
खिड़की,,,,,,,,,,,,,,
खोल,,,,,,,,,,,,,,
देगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तेरे,के,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,के,SocialRel,Gestalt,,
दोस्त,,,,,,,,,,,,,,
आसमान,,,,,,,,,,,,,,
की,की ओर,Direction,Direction,1:1,की ओर,Stimulus,Direction,1:1,,की ओर,Direction,Direction,1:1,
ओर,की ओर,,,1:2,की ओर,,,1:2,,की ओर,,,1:2,
देख,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
तुझे,को,Stimulus,Theme,,को,Stimulus,Direction,,,को,Stimulus,Theme,,
हंसते,,,,,,,,,,,,,,
