,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""एक",,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
नन्हा,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
ऐसे,,,,,,,,,,,,,,
ग्रह,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
रहता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
उससे,से,ComparisonRef,ComparisonRef,,से,ComparisonRef,ComparisonRef,,,से,ComparisonRef,ComparisonRef,,
थोड़ा,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
बड़ा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
उसे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
एक,,,,,,,,,,,,,,
दोस्त,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
लोग,,,,,,,,,,,,,,
जीवन,,,,,,,,,,,,,,
को,को,Topic,Theme,,को,Experiencer,Recipient,,,को,Topic,Theme,,scene excludes external subject
समझते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
उन्हें,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
यह,,,,,,,,,,,,,,
ज्यादा,,,,,,,,,,,,,,
सच,,,,,,,,,,,,,,
लगता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
चाहता,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
मेरी,की,Originator,Gestalt,,का,Originator,Gestalt,,,की,Originator,Gestalt,,"but the context of originator/gestalt is beyond 
a machine's comprehension. 
This label is too hard for an algorithm."
किताब,,,,,,,,,,,,,,
को,को,Topic,Theme,,को,Topic,Theme,,,को,Theme,Theme,,
हंसी,,,,,,,,,,,,,,
में,में,Manner,Manner,,में,Characteristic,Locus,,*Q* idek,में,Manner,Manner,,cf english guidelines - 165
उड़ा,,,,,,,,,,,,,,
दे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
इन,,,,,,,,,,,,,,
यादों,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
संजोने,,,,,,,,,,,,,,
में,में,Topic,Topic,,में,Topic,Topic,,,में,Circumstance,Circumstance,,"no Topic token present here
**revisit**"
कितना,,,,,,,,,,,,,,
दुख,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरे,के,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,के,SocialRel,Gestalt,,
दोस्त,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,*Q* passage of time?,को,Theme,Theme,,
अपनी,की,Possessor,Possessor,,का,Recipient,Gestalt,,,की,Possessor,Possessor,,
भेड़,,,,,,,,,,,,,,
लेकर,,,,,,,,,,,,,,
गए,,,,,,,,,,,,,,
छः,,,,,,,,,,,,,,
साल,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
चुके,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
इसलिए,के लिए,Explanation,Explanation,,के लिए,Explanation,Explanation,,,के लिए,Explanation,Explanation,,
लिख,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Topic,Theme,,,को,Theme,Theme,,
भूलें,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
दोस्त,,,,,,,,,,,,,,
को,को,Topic,Theme,,को,Topic,Theme,,,को,Theme,Theme,,
भूलना,,,,,,,,,,,,,,
दुखदायी,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
सबके,के,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,के,SocialRel,Gestalt,,
दोस्त,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
होते,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
वयस्कों,,,,,,,,,,,,,,
की,की तरह,ComparisonRef,ComparisonRef,1:1,की तरह,ComparisonRef,ComparisonRef,1:1,,की तरह,ComparisonRef,ComparisonRef,1:1,
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,1:2,
हो,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
उन्हीं,,,,,,,,,,,,,,
की,की तरह,ComparisonRef,ComparisonRef,2:1,की तरह,ComparisonRef,ComparisonRef,2:1,,की तरह,ComparisonRef,ComparisonRef,2:1,
तरह,की तरह,,,2:2,की तरह,,,2:2,,की तरह,,,2:2,
संख्याप्रिय।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इसलिए,के लिए,Explanation,Explanation,,के लिए,Explanation,Explanation,,,के लिए,Explanation,Explanation,,
मैंने,ने,Recipient,Agent,,ने,Recipient,Agent,,,ने,Recipient,Agent,,
रंगीन,,,,,,,,,,,,,,
पेन्सिलें,,,,,,,,,,,,,,
खरीदी,,,,,,,,,,,,,,
थीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
उम्र,,,,,,,,,,,,,,
में,में,Time,Time,,में,Time,Time,,,में,Time,Time,,
चित्रकारी,,,,,,,,,,,,,,
फिर,फिर से,`d,`d,1:1,फिर से,NONSNACS,NONSNACS,1:1,,फिर से,`d,`d,1:1,conveys speaker attitude (start again)
से,फिर से,,,1:2,फिर से,,,1:2,,फिर से,,,1:2,
शुरू,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
कठिन,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
विशेषकर,,,,,,,,,,,,,,
जब,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
छः,,,,,,,,,,,,,,
साल,,,,,,,,,,,,,,
की,की,Identity,Identity,,का,Identity,Identity,,,की,??,Identity,,**revisit** (QuantityValue/Identity?)
उम्र,,,,,,,,,,,,,,
में,में,Time,Time,,में,Time,Time,,,में,Time,Time,,
बस,,,,,,,,,,,,,,
अजगर,,,,,,,,,,,,,,
के,के,Topic,Topic,,का,Topic,Topic,,,के,Topic,Topic,,
चित्र,,,,,,,,,,,,,,
बनाये,,,,,,,,,,,,,,
हों,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
मैं,,,,,,,,,,,,,,
यथासंभव,,,,,,,,,,,,,,
मिलती-जुलती,,,,,,,,,,,,,,
तस्वीरें,,,,,,,,,,,,,,
बनाने,,,,,,,,,,,,,,
की,की,Theme,Theme,,का,Theme,Theme,,*Q*,की,Theme,Theme,,
कोशिश,,,,,,,,,,,,,,
करूंगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वैसे,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
विश्वास,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
पूर्ण,,,,,,,,,,,,,,
सफलता,,,,,,,,,,,,,,
मिल,,,,,,,,,,,,,,
पाएगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
से,से,Topic,Ancillary,,से,Topic,Ancillary,,*Q*,से,Topic,Ancillary,,
संबंधित,,,,,,,,,,,,,,
चित्र,,,,,,,,,,,,,,
बनाता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
एक,,,,,,,,,,,,,,
ठीक,,,,,,,,,,,,,,
बनता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
दूसरा,,,,,,,,,,,,,,
बिगड़,,,,,,,,,,,,,,
जाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
माप,,,,,,,,,,,,,,
गलत,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
जगह,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
छोटा,,,,,,,,,,,,,,
बन,,,,,,,,,,,,,,
जाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
दूसरी,,,,,,,,,,,,,,
जगह,,,,,,,,,,,,,,
बड़ा।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसकी,की,Possessor,Possessor,,का,Possessor,Possessor,,,की,Possessor,Possessor,,
पोशाक,,,,,,,,,,,,,,
के,के,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,के,Gestalt,Gestalt,,
रंगों,,,,,,,,,,,,,,
के,के बारे में,Topic,Topic,1:1,के बारे में,Topic,Topic,1:1,,के बारे में,Topic,Topic,1:1,
बारे,के बारे में,,,1:2,के बारे में,,,1:2,,के बारे में,,,1:2,
में,के बारे में,,,1:3,के बारे में,,,1:3,,के बारे में,,,1:3,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
हिचकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
तरह,,,,,,,,,,,,,,
अच्छे-बुरे,,,,,,,,,,,,,,
चित्र,,,,,,,,,,,,,,
बनाता,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
टटोलता,,,,,,,,,,,,,,
सा,सा,Extent,,,,,,,,सा,??,,,
आगे,,,,,,,,,,,,,,
बढ़ता,,,,,,,,,,,,,,
रहता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लगता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
विवरण,,,,,,,,,,,,,,
संबंधी,,,,,,,,,,,,,,
गलतियां,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
हो,,,,,,,,,,,,,,
जाएंगी,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
मेरा,का,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,का,SocialRel,Gestalt,,
दोस्त,,,,,,,,,,,,,,
कभी,,,,,,,,,,,,,,
पूरी,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
बताता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
शायद,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
मुझे,को,Topic,Theme,,को,Topic,Theme,,,को,Theme,Theme,,
अपने,,,,,जैसा,ComparisonRef,ComparisonRef,1:1,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
जैसा,जैसा,ComparisonRef,ComparisonRef,,जैसा,,,1:2,,जैसा,ComparisonRef,ComparisonRef,,
अक्लमंद,,,,,,,,,,,,,,
समझता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
करूं,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
उसकी,की तरह,ComparisonRef,ComparisonRef,1:1,की तरह,ComparisonRef,ComparisonRef,1:1,,की तरह,ComparisonRef,ComparisonRef,1:1,
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,1:2,
बक्से,,,,,,,,,,,,,,
के,के अंदर,Locus,Locus,2:1,के अंदर,Locus,Locus,2:1,,के अंदर,Locus,Locus,2:1,
अंदर,के अंदर,,,2:2,के अंदर,,,2:2,,के अंदर,,,2:2,
भेड़,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
दिखाई,,,,,,,,,,,,,,
देती,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
शायद,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
वयस्क,,,,,,,,,,,,,,
की,की तरह,ComparisonRef,ComparisonRef,1:1,की तरह,ComparisonRef,ComparisonRef,1:1,,की तरह,ComparisonRef,ComparisonRef,1:1,
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,1:2,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
निश्चित,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
बड़ा,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
