,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
समझने,,,,,,,,,,,,,,
की,की,Theme,Theme,,का,Theme,Theme,,,की,Purpose,Purpose,,कोशिश करना in order to समझने
कोशिश,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
महत्वपूर्ण,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
आखिर,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
ऐसी,,,,,,,,,,,,,,
चीज,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
क्यों,,,,,,,,,,,,,,
वहन,,,,,,,,,,,,,,
करते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
जिसका,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,*Q* use of a thing,का,Gestalt,Gestalt,,usefulness of the thing cf. power of the president (334.e)
कोई,,,,,,,,,,,,,,
इस्तेमाल,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
भेड़,,,,,,,,,,,,,,
की,की,Agent,Whole,,का,Agent,Whole,,en guidelines 203,की,Agent,Whole,,
चली,,,,,,,,,,,,,,
आ,,,,,,,,,,,,,,
रही,,,,,,,,,,,,,,
लड़ाई,,,,,,,,,,,,,,
महत्वपूर्ण,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
इसे,को,Topic,Theme,,को,Topic,Theme,,,को,Theme,Theme,,"no Topical information, 
unless we extend the scene scope to the previous sentence"
समझना,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
गोल-मटोल,,,,,,,,,,,,,,
महाशय,,,,,,,,,,,,,,
के,के,Agent,Gestalt,,का,Agent,Gestalt,,,के,Gestalt,Gestalt,,"don't know if scene is agent here, the noun governor may not typically
take an external role?"
जोड़-घटाने,,,,,,,,,,,,,,
से,से,ComparisonRef,ComparisonRef,,से,ComparisonRef,ComparisonRef,,,से,ComparisonRef,ComparisonRef,,
ज्यादा,,,,,,,,,,,,,,
गंभीर,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
यदि,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
कहूं,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
ऐसे,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Topic,Theme,,,को,Theme,Theme,,
जानता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
सिर्फ,,,,,,,,,,,,,,
मेरी,की,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,की,Org,Gestalt,,
दुनिया,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
एक,,,,,,,,,,,,,,
भेड़,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
दिन,,,,,,,,,,,,,,
ऐसे,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
बिना,बिना,,,,बिना,Manner,Manner,,,बिना,Manner,Manner,,
सोचे-समझे,,,,,,,,,,,,,,
चर,,,,,,,,,,,,,,
सकती,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
यह,,,,,,,,,,,,,,
महत्वपूर्ण,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
शर्म,,,,,,,,,,,,,,
से,से,Causer,Causer,,से,Causer,Causer,,*Q*,से,Causer,Causer,,
लाल,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
ऐसे,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
प्यार,,,,,,,,,,,,,,
करे,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
कोटि-कोटि,,,,,,,,,,,,,,
तारों,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Extent,,degree/extent of the location as millions of stars : (dans) les millions d'étoiles
कहीं,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
पाया,,,,,,,,,,,,,,
जाता,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
एकदम,,,,,,,,,,,,,,
बेमिसाल,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
वह,,,,,,,,,,,,,,
आसमान,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
फैले,,,,,,,,,,,,,,
सितारों,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
निहारने,,,,,,,,,,,,,,
मात्रा,,,,,,,,,,,,,,
से,से,Causer/Stimulus,Causer,,से,Stimulus,Causer,,,से,Causer,Causer,,"the thing being governed is the whole phrase: सितारों को निहारने मात्रा, 
it may not be a stimulus
**revisit**"
प्रसन्न,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
यदि,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
भेड़,,,,,,,,,,,,,,
चर,,,,,,,,,,,,,,
जाए,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
सारे,,,,,,,,,,,,,,
तारे,,,,,,,,,,,,,,
उसके,के लिए,Experiencer,Beneficiary,,के लिए,Beneficiary,Beneficiary,1:1,*Q*,के लिए,Experiencer,Beneficiary,,cf en guidelines 264.b
लिए,के लिए,,,,के लिए,,,1:2,,के लिए,,,,
बुझ,,,,,,,,,,,,,,
से,से,Extent,Extent,,,,,,,से,Extent,Extent,,like 'saa' - adjectival (ish)
जाएंगे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
गम्भीर,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इसके,के बाद,Time,Time,1:1,के बाद,Time,Time,1:1,,के बाद,Time,Time,1:1,
बाद,के बाद,,,1:2,के बाद,,,1:2,,के बाद,,,1:2,
वह,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
कह,,,,,,,,,,,,,,
सका,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जोर,,,,,,,,,,,,,,
की,की,Characteristic,Identity,,का,Characteristic,Identity,,,की,Characteristic,Identity,,
सुबकियां,,,,,,,,,,,,,,
लेने,,,,,,,,,,,,,,
लगा।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
रात,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
चुकी,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
अपने,के,Possessor,Possessor,,का,Possessor,Possessor,,,के,Possessor,Possessor,,
औजार,,,,,,,,,,,,,,
रख,,,,,,,,,,,,,,
दिए,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बोल्ट,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
हथौड़ा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
प्यास,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
मौत,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
इनका,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,"of these no meaning remained (meaning of these 
cf. memories of these)"
कोई,,,,,,,,,,,,,,
अर्थ,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
रह,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
ग्रह,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
",",,,,,,,,,,,,,,
मेरी,की,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,की,Org,Gestalt,,"my planet, my workplace, my home"
धरती,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
",",,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
नन्हा,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
सांत्वना,,,,,,,,,,,,,,
देनी,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
बांहो,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
भर,,,,,,,,,,,,,,
लिया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
थपथपाया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
झुलाया,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जिस,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
तू,,,,,,,,,,,,,,
प्यार,,,,,,,,,,,,,,
करता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
उसे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Theme,Recipient,,"From the original:
La fleur que tu aimes n'est pas en danger. 
The fleur is not in danger, but it doesnt need to experience the danger for the danger to exist
could also be beneficiary"
कोई,,,,,,,,,,,,,,
भय,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तेरी,की,Possessor,Possessor,,का,Possessor,Possessor,,,की,Possessor,Possessor,,
भेड़,,,,,,,,,,,,,,
का,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
मुंह,,,,,,,,,,,,,,
बंद,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,,
लिए,के लिए,,,,के लिए,,,1:2,,के लिए,,,,
एक,,,,,,,,,,,,,,
‘जाबा’,,,,,,,,,,,,,,
बना,,,,,,,,,,,,,,
दूंगा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
तेरे,के,Possessor,Possessor,,का,Possessor,Possessor,,,के,Possessor,Possessor,,
फूल,,,,,,,,,,,,,,
के,के लिए,Beneficiary,Beneficiary,,के लिए,Beneficiary,Beneficiary,2:1,,के लिए,Beneficiary,Beneficiary,,
लिए,के लिए,,,,के लिए,,,2:2,,के लिए,,,,
कवच,,,,,,,,,,,,,,
बना,,,,,,,,,,,,,,
दूंगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
समझ,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
नहीं,,,,,,,,,,,,,,
आ,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
कहूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
अनाड़ी,,,,,,,,,,,,,,
लग,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सोच,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
पा,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
तक,तक,Goal,Extent,,तक,Extent,Extent,,,तक,Goal,Extent,,"comment l'atteindre, où le rejoindre

in the original its parallel is l'atteindre (reach him)"
कैसे,,,,,,,,,,,,,,
पहुंचूं,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
छू-सकूं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ओह,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बड़ा,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
रहस्यमय,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
आंसुओं,,,,,,,,,,,,,,
का,का,Characteristic,Characteristic,,का,Stuff,Stuff,,*Q*,का,Characteristic,Identity,,"le pays des larmes
The world of tears  / a man of honor"
संसार,,,,,,,,,,,Characteristic,Characteristic,,
।,,,,,,,,,,,,,,
