,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
बहुत,,,,,,,,,,,,,,
दिन,,,,,,,,,,,,,,
जियेगा,,,,,,,,,,,,,,
थोड़े,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
मुझे,को,Agent,Agent,,को,Agent,Agent,,,को,Agent,Agent,,
अपने,का,Possessor,Possessor,,का,Possessor,Possessor,,,के,Possessor,Possessor,,
जहाज,,,,,,,,,,,,,,
की,का,Whole,Whole,,का,Whole,Whole,,,की,Whole,Whole,,
मोटर,,,,,,,,,,,,,,
ठीक,,,,,,,,,,,,,,
करनी,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
धीरज,,,,,,,,,,,,,,
टूट,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
घसीट,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
चित्र,,,,,,,,,,,,,,
बनाया।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
झिड़कता,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
बक्सा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
तुम्हारी,का,Possessor,Possessor,,का,Recipient,Gestalt,,,की,Possessor,Possessor,,alienable in both real and metaphorical contexts
भेड़,,,,,,,,,,,,,,
इसी,,,,,,,,,,,,,,
के,के अंदर,Locus,Locus,1:1,के अंदर,Locus,Locus,1:1,,के अंदर,Locus,Locus,1:1,
अंदर,के अंदर,,,1:2,के अंदर,,,1:2,,के अंदर,,,1:2,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Theme,,हुआ here suggests Theme for function
थोड़ा,,,,,,,,,,,,,,
अचरज,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
अपने,के,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,के,SocialRel,Gestalt,,
इस,,,,,,,,,,,,,,
नन्हें,,,,,,,,,,,,,,
से,सा,Extent,Extent,,,,,,,से,??,??,,same morphology as post position से but this is सा..
जज,,,,,,,,,,,,,,
के,के,Whole,Whole,,का,Whole,Whole,,,के,Whole,Whole,,
मुंह,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
एक,,,,,,,,,,,,,,
चमक,,,,,,,,,,,,,,
देखकर।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
बिल्कुल,,,,,,,,,,,,,,
ऐसा,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,`d,,,
चाहिए,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इसके,के लिए,Beneficiary,Beneficiary,1:1,के लिए,Beneficiary,Beneficiary,1:1,,के लिए,Beneficiary,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
बहुत,,,,,,,,,,,,,,
सी,सा,Extent,Extent,,,,,,,सी,??,??,,
घास,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
क्यों,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
मेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
घर,,,,,,,,,,,,,,
बहुत,,,,,,,,,,,,,,
छोटा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उतना,,,,,,,,,,,,,,
बहुत,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
तुम्हें,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
एक,,,,,,,,,,,,,,
छोटी,,,,,,,,,,,,,,
सी,सा,Extent,Extent,,,,,,,सी,??,??,,
भेड़,,,,,,,,,,,,,,
दी,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
चित्र,,,,,,,,,,,,,,
पर,पर,Direction,Locus,,पर,Direction,Locus,,,पर,Direction,Locus,,
सिर,,,,,,,,,,,,,,
झुकाया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इतनी,,,,,,,,,,,,,,
छोटी,,,,,,,,,,,,,,
थोड़ी,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
देखो?,,,,,,,,,,,,,,
सो,,,,,,,,,,,,,,
रही,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
मेरी,का,Agent,Gestalt,,का,Agent,Gestalt,,,की,??,Gestalt,,"my first career; my first meeting;
**github**"
पहली,,,,,,,,,,,,,,
मुलाकात,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
नन्हें,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
से,से,Agent,Ancillary,,से,Agent,Ancillary,,,से,??,Ancillary,,"passes together with test for scene
**github**"
।,,,,,,,,,,,,,,
