,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,Recipient / Theme?,को,Experiencer,Agent,,
नहीं,,,,,,,,,,,,,,
मालूम,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
शायद,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
के,के,Possessor,Possessor,,के,Possessor,Possessor,,,का,Possessor,Possessor,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
के,के,Possessor,Possessor,,के,Possessor,Possessor,,,का,Possessor,Possessor,,
नहीं,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
तो,तो,`d,,,तो,`d,,,,,,,,
मेरे,के,Possessor,Possessor,,के,Possessor,Possessor,,,का,Possessor,Possessor,,
हैं,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
सबसे,से पहले,Time,Time,1:1,से पहले,Time,Time,1:1,,से पहले,Time,Time,1:1,
पहले,से पहले,,,1:2,से पहले,,,1:2,,से पहले,,,1:2,
मैंने,ने,Experiencer,Agent,,ने,Agent,Agent,,internal action,ने,Experiencer,Agent,,
ही,ही,Focus,Focus,,ही,Focus,Focus,,,,,,,
ऐसा,,,,,,,,,,,,,,
सोचा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सोचना,,,,,,,,,,,,,,
काफी,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
तुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
एक,,,,,,,,,,,,,,
हीरा,,,,,,,,,,,,,,
मिल,,,,,,,,,,,,,,
जाए,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
का,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
न,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
तो,तो,`d,,,तो,`d,,,,,,,,
वह,,,,,,,,,,,,,,
तेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
ही,ही,Focus,Focus,,ही,Focus,Focus,,,,,,,
तो,तो,Focus,Focus,,तो,Focus,Focus,,,,,,,
होगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
तुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
एक,,,,,,,,,,,,,,
लावारिस,,,,,,,,,,,,,,
टापू,,,,,,,,,,,,,,
मिले,,,,,,,,,,,,,,
तो,तो,`d,,,तो,`d,,,,,,,,
तेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
ही,ही,Focus,Focus,,ही,Focus,Focus,,,,,,,
होगा,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
तुम्हारे,के,Whole,Whole,,के,Whole,Whole,,,का,Whole,Whole,,
दिमाग,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
कोई,,,,,,,,,,,,,,
विचार,,,,,,,,,,,,,,
पैदा,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
पेटेन्ट,,,,,,,,,,,,,,
करा,,,,,,,,,,,,,,
ले,,,,,,,,,,,,,,
तो,तो,`d,,,तो,`d,,,,,,,,
वह,,,,,,,,,,,,,,
तेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,idea as alienable Possessor...need to check consistency of annotation,का,Possessor,Possessor,,
ही,ही,Focus,Focus,,ही,Focus,Focus,,,,,,,
होगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इसी,,,,,,,,,,,,,,
तरह,,,,,,,,,,,,,,
सितारे,,,,,,,,,,,,,,
मेरे,के,Possessor,Possessor,,के,Possessor,Possessor,,,का,Possessor,Possessor,,
हैं,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
मुझसे,से पहले,Time,Time,1:1,से पहले,Time,Time,1:1,,से पहले,Time,Time,1:1,
पहले,से पहले,,,1:2,से पहले,,,1:2,,से पहले,,,1:2,
किसी,,,,,,,,,,,,,,
ने,ने,Experiencer,Agent,,ने,Agent,Agent,,internal action,ने,Experiencer,Agent,,
उन्हें,को,Possession,Theme,,को,Possession,Theme,,,को,Possession,Theme,,
अपनाने,,,,,,,,,,,,,,
के,के बारे में,Topic,Topic,1:1,के बारे में,Topic,Topic,1:1,,के बारे में,Topic,Topic,2:1,
बारे,के बारे में,,,1:2,के बारे में,,,1:2,,के बारे में,,,2:2,
में,के बारे में,,,1:3,के बारे में,,,1:3,,के बारे में,,,2:3,
नहीं,,,,,,,,,,,,,,
सोचा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,तो,Focus,Focus,,,,,,,
ठीक,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,पर,NONSNACS,NONSNACS,,conjunctive use,,,,,
तू,,,,,,,,,,,,,,
करेगा,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
इनका,का,Theme,Theme,,का,Topic,Theme,,this type of scene has appeared before as Topic,का,Theme,Theme,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उनकी,की,Theme,Theme,,की,Theme,Theme,,,का,Theme,Theme,,
देखभाल,,,,,,,,,,,,,,
करता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उन्हें,को,Theme,Theme,,को,Theme,Theme,,"गिनता - count, calculate, estimate",को,Stimulus,Theme,,*Q*
बार-बार,,,,,,,,,,,,,,
गिनता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
काम,,,,,,,,,,,,,,
मुश्किल,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,पर,NONSNACS,NONSNACS,,,,,,,
मैं,,,,,,,,,,,,,,
गम्भीर,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
व्यस्त,,,,,,,,,,,,,,
आदमी,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
को,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
संतोष,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
मेरे,के पास,Possessor,Locus,1:1,के पास,Possessor,Locus,1:1,,के पास,Possessor,Possessor,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
एक,,,,,,,,,,,,,,
मफलर,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
तो,तो,`d,,,तो,`d,,,,,,,,
मैं,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,लपेट - no role of possession,को,Possession,Theme,,attire
गले,,,,,,,,,,,,,,
के,के,Whole,Whole,,के,Whole,Whole,,,का,Whole,Whole,,
चारों,,,,,,,,,,,,,,
ओर,,,,,,,,,,,,,,
लपेट,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,lena - no possession role,को,Possession,Theme,,
जहां,,,,,,,,,,,,,,
चाहूं,,,,,,,,,,,,,,
ले,,,,,,,,,,,,,,
जा,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यदि,,,,,,,,,,,,,,
मेरे,के पास,Possessor,Locus,1:1,के पास,Possessor,Locus,1:1,पास hs a Locus function historically,के पास,Possessor,Possessor,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
एक,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
तो,तो,`d,,,तो,`d,,,,,,,,
मैं,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
तोड़,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
चाहे,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
सितारों,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
तोड़,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
ठीक,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,पर,NONSNACS,NONSNACS,,,,,,,
मैं,,,,,,,,,,,,,,
उन्हें,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
बैंक,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
डाल,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
माने,,,,,,,,,,,,,,
हुए,,,,,,,,,,,,,,
इसके,के,Gestalt,Gestalt,,के,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इसका,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
मतलब,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
इन,,,,,,,,,,,,,,
सितारों,,,,,,,,,,,,,,
की,की,Gestalt,Gestalt,,की,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
संख्या,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
कागज,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
लिखकर,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
दराज,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
बंद,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इतना,,,,,,,,,,,,,,
काफी,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बस?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
को,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
यह,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
मजेदार,,,,,,,,,,,,,,
लगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
काव्यात्मक,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,पर,NONSNACS,NONSNACS,,'but'',,,,,
गम्भीर,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
गम्भीर,,,,,,,,,,,,,,
बातों,,,,,,,,,,,,,,
के,के,Topic,Identity,1:1,के,Topic,Identity,1:1,,का,Topic,Identity,,
विषय,,,,1:2,,Topic,Topic,1:2,,,,,,
में,में,Topic,Topic,1:3,में,,,1:3,'on the subject of...his views were different',में,Topic,Topic,,
उसके,के,Experiencer,Gestalt,,के,Gestalt,Gestalt,,,का,Experiencer,Gestalt,,
विचार,,,,,,,,,,,,,,
वयस्कों,,,,,,,,,,,,,,
से,से,ComparisonRef,ComparisonRef,,से,ComparisonRef,ComparisonRef,,,से,ComparisonRef,Source,,
बहुत,,,,,,,,,,,,,,
भिन्न,,,,,,,,,,,,,,
थे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरे,के पास,Possessor,Locus,,के पास,Possessor,Locus,,,के पास,Possessor,Possessor,1:1,
पास,के पास,,,,के पास,,,,,के पास,,,1:2,
एक,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
जिसे,को,Goal,Theme,,को,Theme,Theme,,,को,Goal,Theme,,
मैं,,,,,,,,,,,,,,
रोज,,,,,,,,,,,,,,
सींचता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरे,के पास,Possessor,Locus,,के पास,Possessor,Locus,,,के पास,Possessor,Possessor,1:1,
पास,के पास,,,,के पास,,,,,के पास,,,1:2,
तीन,,,,,,,,,,,,,,
ज्वालामुखी,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
जिनकी,की,Theme,Theme,,की,Theme,Theme,,,का,Theme,Theme,,
मैं,,,,,,,,,,,,,,
हर,,,,,,,,,,,,,,
हफ्ते,,,,,,,,,,,,,,
सफाई,,,,,,,,,,,,,,
करता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
उसकी,की,Theme,Theme,,की,Theme,Theme,,,का,Theme,Theme,,
भी,भी,Focus,Focus,,भी,Focus,Focus,,,,,,,
जो,,,,,,,,,,,,,,
सुप्त,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
कौन,,,,,,,,,,,,,,
जाने,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ये,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
ज्वालामुखी,,,,,,,,,,,,,,
मेरे,के,Possessor,Possessor,,के,Possessor,Possessor,,,का,Possessor,Possessor,,
हैं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,Causer,Source,,,,,,,
इससे,से,Causer,Source,,से,Causer,Causer,,"core event - just saying 'unhe laabh he' by itself
would also bring to mind the cause automatically",से,Explanation,Source,,
उन्हें,को,Beneficiary,Recipient,,को,Beneficiary,Recipient,,,को,Beneficiary,Recipient,,
लाभ,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उनके,के लिए,Beneficiary,Beneficiary,1:1,के लिए,Beneficiary,Beneficiary,1:1,,के लिए,Beneficiary,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
उपयोगी,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
सितारों,,,,,,,,,,,,,,
के,Beneficiary,??,,,Beneficiary,??,,,"not exactly work of the stars but more 
work for the stars, but function might be genitive..
could this be Topic?",का,Beneficiary,Gestalt,,
किसी,Beneficiary,Beneficiary,,,Beneficiary,Beneficiary,,,**revisit**,,,,,
काम,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
आता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
व्यवसायी,,,,,,,,,,,,,,
का,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
मुंह,,,,,,,,,,,,,,
खुला,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,पर,NONSNACS,NONSNACS,,,,,,,
उत्तर,,,,,,Circumstance,Circumstance,,,,,,,
में,में,Circumstance,Circumstance,,में,Circumstance,Locus,,,में,Characteristic,Locus,,*Q* https://github.com/carmls/snacs-guidelines/issues/23
उसके,के पास,Possessor,Locus,1:1,के पास,Possessor,Locus,1:1,,,,,,
पास,के पास,,,1:2,के पास,,,1:2,,,,,,
कोई,,,,,,,,,,,,,,
शब्द,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
वहां,,,,,,,,,,,,,,
से,से,Source,Source,,से,Source,Source,,,से,Source,Source,,
भी,भी,Focus,Focus,,भी,Focus,Focus,,,,,,,
चल,,,,,,,,,,,,,,
पड़ा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Experiencer,Agent,,ने,Agent,Agent,,internal action,ने,Experiencer,Agent,,
सोचा,,,,,,,,,,,,,,
सचमुच,,,,,,,,,,,,,,
ये,,,,,,,,,,,,,,
वयस्क,,,,,,,,,,,,,,
लोग,,,,,,,,,,,,,,
अजीब,,,,,,,,,,,,,,
होते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
