,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
चित्र,,,,,,,,,,,,,,
गोभी,,,,,,,,,,,,,,
जैसे,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
लगते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
धत्,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अपनी,की,Experiencer,Gestalt,,का,Experiencer,Gestalt,,,की,Experiencer,Gestalt,,
समझ,,,,,,,,,,,,,,
से,से,`d,`d,,से,`d,`d,,*Q* according_to,से,Means,Source,,from your understanding - an event?
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
बाओबाब,,,,,,,,,,,,,,
के,के,Topic,Topic,,का,Topic,Topic,,,के,Topic,Topic,,
चित्र,,,,,,,,,,,,,,
बहुत,,,,,,,,,,,,,,
अच्छे,,,,,,,,,,,,,,
बनाए,,,,,,,,,,,,,,
थे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अरे,,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसके,के,Whole,Whole,,का,Whole,Whole,,,के,Whole,Whole,,
कान,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जैसे,जैसे,ComparisonRef,ComparisonRef,,जैसे,ComparisonRef,ComparisonRef,,,जैसे,ComparisonRef,ComparisonRef,,
सींग,,,,,,,,,,,,,,
हों,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
कितने,,,,,,,,,,,,,,
बड़े,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
हंसता,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
रहा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
मेरे,के साथ,Locus,Ancillary,1:1,के साथ,Locus,Ancillary,1:1,,के साथ,Locus,Ancillary,1:1,
साथ,के साथ,,,1:2,के साथ,,,1:2,,के साथ,,,1:2,
नहीं,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
नन्हे-मुन्ने,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
खुले,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
बंद,,,,,,,,,,,,,,
सांपों,,,,,,,,,,,,,,
के,के अलावा,PartPortion,PartPortion,1:1,के अलावा,PartPortion,PartPortion,1:1,,के अलावा,PartPortion,PartPortion,1:1,
अलावा,के अलावा,,,1:2,के अलावा,,,1:2,,के अलावा,,,1:2,
और,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
बनाना,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
नहीं,,,,,,,,,,,,,,
आता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
ओह,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बच्चे,,,,,,,,,,,,,,
समझ,,,,,,,,,,,,,,
लेंगे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
पेन्सिल,,,,,,,,,,,,,,
से,से,Instrument,Instrument,,से,Instrument,Instrument,,,से,Instrument,Instrument,,
एक,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जाबा,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बनाया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसको,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
देते,,,,,,,,,,,,,,
हुए,,,,,,,,,,,,,,
डर,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
लग,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
कहेगा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तेरी,की,Originator,Gestalt,,का,Agent,Gestalt,,,की,Gestalt,Gestalt,,"your plans, but not given that you are executor?"
पता,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
क्या-क्या,,,,,,,,,,,,,,
योजनाएं,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरी,की,Originator,Gestalt,,का,Originator,Gestalt,,,की,Originator,Gestalt,,
बात,,,,,,,,,,,,,,
से,से,Source,Source,,से,Source,Source,,*Q*,से,Source,Source,,ablative sense?
अलग,,,,,,,,,,,,,,
जाकर,,,,,,,,,,,,,,
उसने,ने,Originator,Gestalt,,ने,Originator,Agent,,,ने,Originator,Gestalt,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जानते,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
मेरा,का,Theme,Theme,,का,Theme,Theme,,,का,Theme,Theme,,
इस,,,,,,,,,,,,,,
धरती,,,,,,,,,,,,,,
पर,पर,Goal,Locus,,पर,Goal,Locus,,,पर,Goal,Locus,,
आना,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कल,,,,,,,,,,,,,,
उसको,को,Gestalt,Recipient,,को,Theme,Theme,,*Q*,को,Time,Interval,,similarly mujko hak hai as Gestalt
एक,,,,,,,,,,,,,,
वर्ष,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
थोड़ी,,,,,,,,,,,,,,
देर,,,,,,,,,,,,,,
चुप,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
बिल्कुल,,,,,,,,,,,,,,
यहीं,,,,,,,,,,,,,,
कहीं,,,,,,,,,,,,,,
उतरा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
लाल,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
जाने,,,,,,,,,,,,,,
क्यों,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
बार,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
अजीब,,,,,,,,,,,,,,
सी,सी,Extent,Extent,,,,,,,सी,Extent,Extent,,
पीड़ा,,,,,,,,,,,,,,
महसूस,,,,,,,,,,,,,,
की,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसी,,,,,,,,,,,,,,
समय,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
प्रश्न,,,,,,,,,,,,,,
उठा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
यह,,,,,,,,,,,,,,
संयोग,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
आठ,,,,,,,,,,,,,,
दिन,,,,,,,,,,,,,,
पहले,पहले,Time,Interval,,,,,,,पहले,Interval,Interval,,should we be marking?
",",,,,,,,,,,,Time,Interval,,
जब,,,,,,,,,,,,,,
हमारी,की,Agent,Gestalt,,,,,,,की,Agent/Gestalt,Gestalt,,
मुलाकात,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
तू,,,,,,,,,,,,,,
बस्ती,,,,,,,,,,,,,,
से,से,Locus,Source,,से,Locus,Source,,,से,Locus,Source,,
दूर,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
बहुत,,,,,,,,,,,,,,
दूर,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
वीराने,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
अकेले,,,,,,,,,,,,,,
घूम,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
उसी,,,,,,,,,,,,,,
स्थान,,,,,,,,,,,,,,
की,की ओर,Direction,Direction,1:1,की ओर,Direction,Direction,1:1,,की ओर,Direction,Direction,1:1,
ओर,की ओर,,,1:2,की ओर,,,1:2,,की ओर,,,1:2,
लौट,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
जहां,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
पहले,,,,,,,,,,,,,,
उतरा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
नन्हे,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
के,के,Whole,Whole,,का,Whole,Whole,,,के,Whole,Whole,,
मुंह,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
फिर,,,,,,,,,,,,,,
लाली,,,,,,,,,,,,,,
दौड़,,,,,,,,,,,,,,
गई,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सकुचाते,,,,,,,,,,,,,,
हुए,,,,,,,,,,,,,,
मैंने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
फिर,,,,,,,,,,,,,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
दिन,,,,,,,,,,,,,,
वर्षगांठ,,,,,,,,,,,,,,
के,के कारण,Explanation,Explanation,1:1,के कारण,Explanation,Explanation,1:1,,के कारण,Explanation,Explanation,1:1,वर्षगांठ - an event?
कारण,के कारण,,,1:2,के कारण,,,1:2,,के कारण,,,1:2,
न,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
शर्मा,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सवालों,,,,,,,,,,,,,,
के,के,Topic,Topic,,का,Topic,Topic,,,के,Ensemble,Ensemble/Gestalt,,
जवाब,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
देता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
जब,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
शर्मा,,,,,,,,,,,,,,
जाए,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
उसका,का,`d,`d,,का,Gestalt,Gestalt,,,का,Topic,Topic,,??
मतलब,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
हां,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
न?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आह,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
डर,,,,,,,,,,,,,,
लग,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
उत्तर,,,,,,,,,,,,,,
दिया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तब,,,,,,,,,,,,,,
मुझे,को,Agent,Agent,,को,Agent,Agent,,,को,Agent,Agent,,
एक,,,,,,,,,,,,,,
काम,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अपने,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
जहाज,,,,,,,,,,,,,,
के,के पास,Goal,Locus,1:1,के पास,Goal,Locus,1:1,,के पास,Goal,Locus,,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,,
वापिस,,,,,,,,,,,,,,
जाना,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
यहां,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
तेरा,का,Theme,Theme,,का,Theme,Theme,,*Q*,का,Theme,Theme,,
इंतजार,,,,,,,,,,,,,,
करूंगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कल,,,,,,,,,,,,,,
शाम,,,,,,,,,,,,,,
को,को,Time,Time,,को,Time,Time,,,को,Time,Time,,
आना,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
आश्वस्त,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लोमड़ी,,,,,,,,,,,,,,
की,की,Stimulus,Theme,,का,Stimulus,Topic,,*Q*,की,Topic,Topic,,should functions also correspond?
याद,,,,,,,,,,,,,,
आई,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
के,के निकट,Goal,Locus,1:1,के निकट,Goal,Locus,1:1,,के निकट,Goal,Locus,,
निकट,के निकट,,,1:2,के निकट,,,1:2,,के निकट,,,,
जाने,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
अर्थ,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
आंसुओं,,,,,,,,,,,,,,
को,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
निमंत्रण,,,,,,,,,,,,,,
देना,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
