,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
पत्थरों,,,,,,,,,,,,,,
की,की,Stuff,Stuff,,का,Stuff,Stuff,,,की,Stuff,Stuff,,
पृथ्वी,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
इतना,,,,,,,,,,,,,,
कमजोर,,,,,,,,,,,,,,
दिख,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
सांप,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तेरी,की,Beneficiary,Theme,,का,Beneficiary,Theme,,,की,Theme,Theme,,
मदद,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यदि,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
अपने,के,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,के,Org,Gestalt,,
ग्रह,,,,,,,,,,,,,,
की,की,Stimulus,Theme,,का,Stimulus,Topic,,,की,Topic,Topic,,"governor is yaad, not aana"
याद,,,,,,,,,,,,,,
आए,,,,,,,,,,,,,,
तो,तो,`d,,,,,,,,तो,`d,,,
मैं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
समझ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
समझ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
हर,,,,,,,,,,,,,,
समय,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
पहेलियां,,,,,,,,,,,,,,
क्यों,,,,,,,,,,,,,,
बूझाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उन्हें,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
हल,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
कर,,,,,,,,,,,,,,
लेता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
सांप,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
वे,,,,,,,,,,,,,,
चुप,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गए,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
