,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वहां,,,,,,,,,,,,,,
तीन,,,,,,,,,,,,,,
ज्वालामुखी,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
दो,,,,,,,,,,,,,,
प्रज्जवलित,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
सुप्त,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
कौन,,,,,,,,,,,,,,
जाने,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
कौन,,,,,,,,,,,,,,
जाने,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
भूगोलवेत्ता,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
दोहराया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मेरे,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
वहां,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
फूलों-वूलों,,,,,,,,,,,,,,
के,के बारे में,Topic,Topic,1:1,के बारे में,Topic,Topic,1:1,,के बारे में,Topic,Topic,1:1,
बारे,के बारे में,,,1:2,के बारे में,,,1:2,,के बारे में,,,1:2,
में,के बारे में,,,1:3,के बारे में,,,1:3,,के बारे में,,,1:3,
हम,,,,,,,,,,,,,,
लोग,,,,,,,,,,,,,,
नोट,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
लेते।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
क्यों,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
सबसे,से,ComparisonRef,ComparisonRef,,से,ComparisonRef,ComparisonRef,,,से,ComparisonRef,ComparisonRef,,
क्षणभंगुर,,,,,,,,,,,,,,
होते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
क्षणभंगुर,,,,,,,,,,,,,,
के,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
क्या,,,,,,,,,,,,,,
माने,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
भूगोल,,,,,,,,,,,,,,
की,का,Topic,Topic,,का,Topic,Topic,,,का,Topic,Topic,,
किताबें,,,,,,,,,,,,,,
अन्य,,,,,,,,,,,,,,
सब,,,,,,,,,,,,,,
किताबों,,,,,,,,,,,,,,
से,से,ComparisonRef,ComparisonRef,,से,ComparisonRef,ComparisonRef,,,से,ComparisonRef,ComparisonRef,,
मूल्यवान,,,,,,,,,,,,,,
होती,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
भूगोलवेत्ता,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
वे,,,,,,,,,,,,,,
कभी,,,,,,,,,,,,,,
पुरानी,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
पड़तीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
पहाड़,,,,,,,,,,,,,,
मुश्किल,,,,,,,,,,,,,,
से,से,Manner,Manner,,से,Manner,Manner,,,से,Manner,Manner,,
कभी,,,,,,,,,,,,,,
अपनी,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
जगह,,,,,,,,,,,,,,
बदलते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
सागर,,,,,,,,,,,,,,
कभी,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
सूखते,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
हम,,,,,,,,,,,,,,
ऐसी,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
स्थाई,,,,,,,,,,,,,,
चीजों,,,,,,,,,,,,,,
के,के बारे में,Topic,Topic,1:1,के बारे में,Topic,Topic,1:1,,के बारे में,Topic,Topic,1:1,
बारे,के बारे में,,,1:2,के बारे में,,,1:2,,के बारे में,,,1:2,
में,के बारे में,,,1:3,के बारे में,,,1:3,,के बारे में,,,1:3,
लिखते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
सुप्त,,,,,,,,,,,,,,
ज्वालामुखी,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
भड़क,,,,,,,,,,,,,,
सकते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
टोका,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
पर,,,,,,,,,,,,,,
क्षणभंगुर,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
अर्थ,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
ज्वालामुखी,,,,,,,,,,,,,,
शांत,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
या,,,,,,,,,,,,,,
जीवंत,,,,,,,,,,,,,,
हमें,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
कोई,,,,,,,,,,,,,,
फर्क,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
पड़ता,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
हमारे,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
यही,,,,,,,,,,,,,,
महत्वपूर्ण,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वे,,,,,,,,,,,,,,
पहाड़,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
पहाड़,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
पहाड़,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
होते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
क्षणभंगुर,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
मतलब?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
अपने,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
प्रश्न,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
भूलता,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
उसका,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
मतलब,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
जल्दी,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
समाप्त,,,,,,,,,,,,,,
होने,,,,,,,,,,,,,,
वाला,वाला,NONSNACS,NONSNACS,,वाला,NONSNACS,NONSNACS,,,वाला,??,??,,
हो,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
फूल,,,,,,,,,,,,,,
समाप्त,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Agent,Agent,,
सोचा,,,,,,,,,,,,,,
मेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
फूल,,,,,,,,,,,,,,
क्षणभंगुर,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
सारी,,,,,,,,,,,,,,
दुनिया,,,,,,,,,,,,,,
से,से,Agent,Ancillary,,से,Agent,Ancillary,,,से,Agent,Ancillary,,
जूझने,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,1:1,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
बस,,,,,,,,,,,,,,
चार,,,,,,,,,,,,,,
कांटें,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
उसके,के पास,Whole,Locus,1:1,के पास,Whole,Locus,1:1,,के पास,Whole,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
अकेला,,,,,,,,,,,,,,
छोड़,,,,,,,,,,,,,,
दिया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
पहली,,,,,,,,,,,,,,
बार,,,,,,,,,,,,,,
उसे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
दुख,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
फौरन,,,,,,,,,,,,,,
साहस,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
पूछा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आप,,,,,,,,,,,,,,
मुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
कहां,,,,,,,,,,,,,,
की,का,Goal,Gestalt,,का,Goal,Gestalt,,,का,Goal,Goal,,
यात्रा,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
की,का,Topic,Topic,,का,Topic,Topic,,,का,Topic,Topic,,
राय,,,,,,,,,,,,,,
देंगे,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुम,,,,,,,,,,,,,,
पृथ्वी,,,,,,,,,,,,,,
पर,पर,Goal,Locus,,पर,Goal,Locus,,,पर,Goal,Locus,,jaana doesnt normally need to mark its object with ppn
जाओ,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बड़ा,,,,,,,,,,,,,,
नाम,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
उसका,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अपने,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
फूल,,,,,,,,,,,,,,
के,के बारे में,Topic,Topic,1:1,के बारे में,Topic,Topic,1:1,,के बारे में,Topic,Topic,1:1,
बारे,के बारे में,,,1:2,के बारे में,,,1:2,,के बारे में,,,1:2,
में,के बारे में,,,1:3,के बारे में,,,1:3,,के बारे में,,,1:3,
सोचता,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
नन्हा,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
पृथ्वी,,,,,,,,,,,,,,
की,की ओर,Direction,Direction,1:1,की ओर,Direction,Direction,2:1,,की ओर,Direction,Direction,1:1,
ओर,की ओर,,,1:2,की ओर,,,2:2,,की ओर,,,1:2,
चल,,,,,,,,,,,,,,
पड़ा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
