,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
नन्हा,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ऐसी,,,,,,,,,,,,,,
सत्ता,,,,,,,,,,,,,,
के,के सामने,Locus,Locus,1:1,के सामने,Locus,Locus,1:1,*Q* implied Stimulus?,के सामने,Stimulus,Locus,1:1,
सामने,के सामने,,,1:2,के सामने,,,1:2,,के सामने,,,1:2,
हतप्रभ,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
स्वयं,,,,,,,,,,,,,,
इतना,,,,,,,,,,,,,,
शक्तिशाली,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
उसने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
केवल,,,,,,,,,,,,,,
चौंतालिसबार,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
बल्कि,,,,,,,,,,,,,,
बहत्तर,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
सौ,,,,,,,,,,,,,,
या,,,,,,,,,,,,,,
दो,,,,,,,,,,,,,,
सौ,,,,,,,,,,,,,,
बार,,,,,,,,,,,,,,
सूर्यास्त,,,,,,,,,,,,,,
देखा,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
दिन,,,,,,,,,,,,,,
में,में,Duration,Duration,,में,Duration,Duration,,,में,Duration,Duration,,en guidelines 65.a
-,,,,,,,,,,,,,,
बिना,बिना,Manner,Manner,,बिना,Manner,Manner,,,बिना,Manner,Manner,,
अपनी,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
कुर्सी,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
बार,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
खिसकाए,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
चूंकि,,,,,,,,,,,,,,
अपना,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
घर,,,,,,,,,,,,,,
छोड़ने,,,,,,,,,,,,,,
की,की वजह से,Explanation,Explanation,1:1,की वजह से,Explanation,Explanation,1:1,,की वजह से,Explanation,Explanation,1:1,
वजह,की वजह से,,,1:2,की वजह से,,,1:2,,की वजह से,,,1:2,
से,की वजह से,,,1:3,की वजह से,,,1:3,,की वजह से,,,1:3,
वह,,,,,,,,,,,,,,
उदास,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Experiencer,Agent,,,ने,Agent,Agent,,मांग karna -  feels agent-like?
हिम्मत,,,,,,,,,,,Originator,Agent,,
करके,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
से,से,Recipient,Ancillary,,से,Recipient,Ancillary,,,से,Recipient,Ancillary,,
उस,,,,,,,,,,,,,,
पर,पर,Beneficiary,Theme,,पर,Beneficiary,Theme,,,पर,Beneficiary,Theme,,
कृपा,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
की,का,Topic,Identity,,का,Topic,Identity,,,का,Topic,Identity,,
मांग,,,,,,,,,,,,,,
की,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
सूर्यास्त,,,,,,,,,,,,,,
देखना,,,,,,,,,,,,,,
चाहता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
मेरी,का,Experiencer,Gestalt,,का,Experiencer,Gestalt,,,का,Experiencer,Gestalt,,
खुशी,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,1:1,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सूरज,,,,,,,,,,,,,,
को,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
आज्ञा,,,,,,,,,,,,,,
दीजिए,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
अस्तहो,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाए....,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
सेनापति,,,,,,,,,,,,,,
को,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
आज्ञा,,,,,,,,,,,,,,
दूं,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
तितली,,,,,,,,,,,,,,
की,की तरह,Manner,ComparisonRef,1:1,की तरह,Manner,ComparisonRef,1:1,*Q*,की तरह,ComparisonRef,ComparisonRef,1:1,"Scene does not compare a verb phrase with anything - 
just a butterfly"
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,1:2,
एक,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
से,से,Source,Source,,से,Source,Source,,,से,Source,Source,,
दूसरे,,,,,,,,,,,,,,
फूल,,,,,,,,,,,,,,
पर,पर,Goal,Locus,,पर,Goal,Locus,,,पर,Goal,Locus,,
उड़ता,,,,,,,,,,,,,,
फिरे,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
नाटक,,,,,,,,,,,,,,
लिखे,,,,,,,,,,,,,,
या,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
बगुला,,,,,,,,,,,,,,
बन,,,,,,,,,,,,,,
जाए,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
यदि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
मेरी,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
आज्ञा,,,,,,,,,,,,,,
का,का,Theme,Theme,,का,Theme,Theme,,,का,Theme,Theme,,
पालन,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
करे,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
गलती,,,,,,,,,,,,,,
उसकी,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
होगी,,,,,,,,,,,,,,
या,,,,,,,,,,,,,,
मेरी,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आपकी,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
दृढ़तापूर्वक,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
जवाब,,,,,,,,,,,,,,
दिया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
बिल्कुल,,,,,,,,,,,,,,
ठीक,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
हर,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
से,से,??,Ancillary,,से,Topic,Ancillary,,,से,Theme,Ancillary,,governor is अपेक्षा रखनी चाहिए
उसी,,??,Source,,,,,,,,??,Source,,
बात,,,,,,,,,,,,,,
की,का,Stimulus,Theme,,का,Topic,Identity,,,का,Topic,Theme,,"Il faut exiger de chacun ce que chacun peut donner
One much require from each one the duty which each one can perform
अपेक्षा = exiger = require
उसी बात = the duty = ce que (not transliterations)
"
अपेक्षा,,,,,,,,,,,Stimulus,Theme,,
रखनी,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
जिसके,का,NONSNACS,NONSNACS,1:1,के लायक़,NONSNACS,NONSNACS,1:1,*Q* MWE?,का,Topic,Theme,,"dont think MWE - Sketch Engine has roughly 50-50 split 
of layak versus ke layak"
वह,,,,1:2,,,,,,,,,,
लायक,,,,,के लायक़,,,1:2,,,,,,
हो,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सत्ता,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
आधार,,,,,,,,,,,,,,
न्याय,,,,,,,,,,,,,,
संगत,,,,,,,,,,,,,,
होना,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यदि,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
अपनी,का,SocialRel,Gestalt,,का,SocialRel,Gestalt,,*Q*,का,SocialRel,Gestalt,,
प्रजा,,,,,,,,,,,,,,
से,से,Recipient,Ancillary,,से,Recipient,Ancillary,,,से,Recipient,Ancillary,,
डूब,,,,,,,,,,,,,,
मरने,,,,,,,,,,,,,,
के,के लिए,`i,`i,1:1,के लिए,`i,`i,1:1,,के लिए,`i,`i,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
कहे,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
वह,,,,,,,,,,,,,,
क्रांति,,,,,,,,,,,,,,
करदेगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Gestalt,Recipient,,को,Gestalt,Recipient,,,को,Gestalt,Recipient,,"i have the right to have my order enforced
but are rights like alienable properties?"
अपनी,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
आज्ञा,,,,,,,,,,,,,,
का,का,Theme,Theme,,का,Theme,Theme,,,का,Theme,Theme,,
पालन,,,,,,,,,,,,,,
कराने,,,,,,,,,,,,,,
का,का,Topic,Identity,,का,Topic,Identity,,*Q*??,का,Topic,Identity,,
अधिकार,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
मेरी,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
आज्ञा,,,,,,,,,,,,,,
न्याय,,,,,,,,,,,,,,
संगत,,,,,,,,,,,,,,
होती,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
मेरे,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,metaphorically possessable
सूर्यास्त,,,,,,,,,,,,,,
का,का,Topic,Theme,,का,Topic,Topic,,,का,Topic,Theme,,
क्या,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
याद,,,,,,,,,,,,,,
दिलाया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
प्रश्न,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
के,के बाद,Time,Time,1:1,के बाद,Time,Time,1:1,,के बाद,??,Time,1:1,But does Time hold between an event and event?
बाद,के बाद,,,1:2,के बाद,,,1:2,,के बाद,,,1:2,
उसे,,,,,,,,,,,,,,
कभी,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
भूलताथा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
सूर्यास्त,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
मिलेगा,,,,,,,,,,,,,,
तुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
चाहूंगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
सूर्यास्त,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
पहले,,,,,,,,,,,,,,
देखना,,,,,,,,,,,,,,
पड़ेगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
परिस्थितियां,,,,,,,,,,,,,,
अनुकूल,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
या,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यही,,,,,,,,,,,,,,
प्रशासन,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,*Q*,का,Identity,Identity,,"the way / manner of administration
Is this Manner~Identity ? or plain Identity"
तरीका,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
ऐसा,,,,,,,,,,,,,,
कब,,,,,,,,,,,,,,
होगा,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
जानना,,,,,,,,,,,,,,
चाहा।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
बड़ा,,,,,,,,,,,,,,
सा,सा,Extent,Extent,,,,,,,सा,Extent,Extent,,
कैलेन्डर,,,,,,,,,,,,,,
देखता,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
बोला।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सूर्यास्त,,,,,,,,,,,,,,
करीब,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
करीब,,,,,,,,,,,,,,
सात,,,,,,,,,,,,,,
बज,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
चालीस,,,,,,,,,,,,,,
मिनट,,,,,,,,,,,,,,
पर,पर,Time,Time,,पर,Time,Time,,,पर,Time,Time,,
होगा।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
तब,,,,,,,,,,,,,,
देखना,,,,,,,,,,,,,,
कैसे,,,,,,,,,,,,,,
मेरी,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
आज्ञा,,,,,,,,,,,,,,
का,का,Theme,Theme,,का,Theme,Theme,,,का,Theme,Theme,,
पालन,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
को,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
जम्हाई,,,,,,,,,,,,,,
आ,,,,,,,,,,,,,,
गई,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
अफसोस,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
सूर्यास्त,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
देख,,,,,,,,,,,,,,
पाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
उलझन,,,,,,,,,,,,,,
होने,,,,,,,,,,,,,,
लगी,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मुझे,को,Agent,Recipient,,को,Agent,Recipient,,,को,Agent,Recipient,,
यहां,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
लेना-देना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
चला,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
राजा,,,,,,,,,,,,,,
से,से,Recipient,Ancillary,,से,Recipient,Ancillary,,,से,Recipient,Ancillary,,
कहा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जा,,,,,,,,,,,,,,
मत,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Theme,Theme,,को,Theme,Theme,,*Q*,को,Theme,Theme,,
मंत्री,,,,,,,,,,,,,,
बना,,,,,,,,,,,,,,
दूंगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
उसे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
गर्व,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
उसकी,का,SocialRel,Gestalt,,का,SocialRel,Gestalt,,*Q*,का,SocialRel,Gestalt,,
कोई,,,,,,,,,,,,,,
प्रजा,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
किस,,,,,,,,,,,,,,
चीज,,,,,,,,,,,,,,
का,का,Org,Gestalt,,का,Org,Gestalt,,*Q* Minister of what? Is this actually a Characteristic,का,Gestalt,Gestalt,,"metaphorical possession / attribution is gestalt
Org is a stretch and needs effort to think about, 
so applied Occam's razor"
मंत्री,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
न्याय,,,,,,,,,,,,,,
मंत्री,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
किसे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
दूंगा,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
न्याय,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यहां,,,,,,,,,,,,,,
कौन,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
कौन,,,,,,,,,,,,,,
जाने,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
बूढ़ा,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
चलने-फिरने,,,,,,,,,,,,,,
से,से,Explanation,Source,,से,Stimulus,Source,,*Q*,से,Explanation,Explanation,,
थक,,,,,,,,,,,Explanation,Source,,
जाता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,negative governor?
अपना,का,OrgMember,Possessor,,का,OrgMember,Possessor,,,का,Org,Possessor,,
राज्य,,,,,,,,,,,,,,
घूम,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
देखा,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
तो,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
देखा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
छोटे,,,,,,,,,,,,,,
से,से,Extent,Extent,,,,,,,से,Extent,Extent,,
ग्रह,,,,,,,,,,,,,,
के,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
दूसरी,,,,,,,,,,,,,,
ओर,,,,,,,,,,,,,,"from OHED: to turn (a person) against or away 
(from, से, की ओर से)"
से,से,Locus,Source,,से,Locus,Source,,,से,Locus,Source,,
झांकता,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
वहां,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
कोई,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
स्वयं,,,,,,,,,,,,,,
अपने,,,,,,,,,,,,,,
को,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
न्याय,,,,,,,,,,,,,,
देना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वही,,,,,,,,,,,,,,
सबसे,से,ComparisonRef,ComparisonRef,,से,ComparisonRef,ComparisonRef,,,से,ComparisonRef,ComparisonRef,,
मुश्किल,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अपने,के प्रति,Beneficiary,Direction,1:1,के प्रति,Recipient,Direction,1:1,,के प्रति,Direction,Direction,1:1,"directing justice towards oneself...no connotations
of recipient?"
प्रति,के प्रति,,,1:2,के प्रति,,,1:2,,के प्रति,Beneficiary,Direction,1:2,
न्याय,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
दूसरे,,,,,,,,,,,,,,
को,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
न्याय,,,,,,,,,,,,,,
देने,,,,,,,,,,,,,,
से,से,ComparisonRef,ComparisonRef,,से,ComparisonRef,ComparisonRef,,,से,ComparisonRef,ComparisonRef,,
अधिक,,,,,,,,,,,,,,
कठिन,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
अपने,के साथ,Beneficiary,Ancillary,1:1,के साथ,Beneficiary,Ancillary,1:1,*Q* administer justice in regards to yourself?,के साथ,Ancillary,Ancillary,1:1,"ke saath has historically been Ancillary scene
se juger soi-même - judge oneself
"
साथ,के साथ,,,1:2,के साथ,,,1:2,,के साथ,,,1:2,
न्याय,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
सका,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
तू,,,,,,,,,,,,,,
सही,,,,,,,,,,,,,,
अर्थों,,,,,,,,,,,,,,
में,में,Circumstance,Circumstance,,में,Manner,Manner,,*Q* could be idiomatic,में,Circumstance,Circumstance,,"then you Truly will be called a wise and accomplished judge
does not really answer a how question but labels the context"
एक,,,,,,,,,,,,,,
बुद्धिमान,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
पहुंचा,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
व्यक्ति,,,,,,,,,,,,,,
कहलाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
मुझे,को,Agent,Agent,,को,Agent,Agent,,,को,Agent,Agent,,
अपने,के साथ,Beneficiary,Ancillary,1:1,के साथ,Beneficiary,Ancillary,1:1,,के साथ,Ancillary,Ancillary,1:1,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
साथ,के साथ,,,1:2,के साथ,,,1:2,,के साथ,,,1:2,
न्याय,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
मैं,,,,,,,,,,,,,,
कहीं,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
रह,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Agent,,को,Experiencer,Agent,,,को,Experiencer,Agent,,
यहां,,,,,,,,,,,,,,
रहने,,,,,,,,,,,,,,
की,का,`i,`i,,का,`i,`i,,,का,`i,`i,,
क्या,,,,,,,,,,,,,,
जरूरत,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
