,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
अच्छी,,,,,,,,,,,,,,
लगने,,,,,,,,,,,,,,
लगेगी,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
चुप,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गई,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
देर,,,,,,,,,,,,,,
तक,तक,EndTime,Interval,,तक,EndTime,Interval,,,तक,EndTime,Interval,,
नन्हे,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
निहारती,,,,,,,,,,,,,,
रही,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
सुना,,,,,,,,,,,,,,
तूने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अपना,,,,,,,,,,,,,,
ले,,,,,,,,,,,,,,
मुझे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
कोई,,,,,,,,,,,,,,
एतराज,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
समय,,,,,,,,,,,,,,
कहां,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Agent,Agent,,को,Agent,Agent,,,को,Agent,Agent,,
दोस्त,,,,,,,,,,,,,,
ढूंढने,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
बहुत,,,,,,,,,,,,,,
सारी,,,,,,,,,,,,,,
बातें,,,,,,,,,,,,,,
जाननी,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आदमी,,,,,,,,,,,,,,
उसी,,,,,,,,,,,,,,
को,को,Topic,Theme,,को,Topic,Theme,,,को,Topic,Theme,,
जान,,,,,,,,,,,,,,
पाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
जिसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपना,,,,,,,,,,,,,,
लेता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
बोली,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आज,,,,,,,,,,,,,,
आदमी,,,,,,,,,,,,,,
के,के पास,??,??,1:1,के पास,Gestalt,Gestalt,1:1,*Q*,के पास,Possessor,Locus,1:1,"**revisit** (time,life)"
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
वक्त,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
जान,,,,,,,,,,,,,,
सके,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
दुकान,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
बनी-बनाई,,,,,,,,,,,,,,
चीजें,,,,,,,,,,,,,,
खरीद,,,,,,,,,,,,,,
लेता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
चूंकि,,,,,,,,,,,,,,
दोस्त,,,,,,,,,,,,,,
बिकते,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
आदमी,,,,,,,,,,,,,,
के,का,SocialRel,Gestalt,,का,SocialRel,Gestalt,,,का,SocialRel,Gestalt,,
दोस्त,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
रहे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
दोस्त,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
मुझे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपना,,,,,,,,,,,,,,
ले,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
होगा,,,,,,,,,,,,,,
उसके,के लिए,Purpose,Purpose,1:1,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
उसके,के लिए,Purpose,Purpose,1:1,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
धैर्य,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
बोली,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
पहले,,,,,,,,,,,,,,
तुझे,को,Agent,Agent,,को,Agent,Agent,,,को,Agent,Agent,,
मुझ,,,,,,,,,,,,,,
से,से,Locus,Source,,से,Locus,Source,,,से,Locus,Source,,
दूर,,,,,,,,,,,,,,
घास,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
बैठना,,,,,,,,,,,,,,
पड़ेगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
छिपकर,,,,,,,,,,,,,,
आंख,,,,,,,,,,,,,,
के,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
कोने,,,,,,,,,,,,,,
से,से,??,??,,से,Instrument,Instrument,,*Q* Locus?,से,,,,
देखूंगी,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
बोलेगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बातों,,,,,,,,,,,,,,
से,से,Explanation,Source,,से,Causer,Source,,*Q*,से,Explanation,Explanation,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
बात,,,,,,,,,,,,,,
बिगड़ती,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
प्रकार,,,,,,,,,,,,,,
हर,,,,,,,,,,,,,,
दिन,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
थोड़ा,,,,,,,,,,,,,,
निकट,,,,,,,,,,,,,,
आता,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
दूसरे,,,,,,,,,,,,,,
दिन,,,,,,,,,,,,,,
नन्हा,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
आया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आने,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,`i,`i,,"'There should be a time to appear'
en guidelines 192, 185 + infinitival clause hindi
**revisit**"
एक,,,,,,,,,,,??,??,,
समय,,,,,,,,,,,,,,
होना,,,,,,,,,,,,,,
चाहिए,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मान,,,,,,,,,,,,,,
लें,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
चार,,,,,,,,,,,,,,
बजे,,,,,,,,,,,,,,
आता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तीन,,,,,,,,,,,,,,
बजे,,,,,,,,,,,,,,
से,से,StartTime,StartTime,,से,StartTime,StartTime,,,से,StartTime,StartTime,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
अच्छा,,,,,,,,,,,,,,
लगने,,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जैसे-जैसे,जैसे-जैसे,Circumstance,Circumstance,,जैसे-जैसे,Circumstance,Circumstance,,,जैसे-जैसे,Circumstance,Circumstance,,
समय,,,,,,,,,,,,,,
बीतेगा,,,,,,,,,,,,,,
मेरी,का,Experiencer,Gestalt,,का,Experiencer,Gestalt,,,का,Experiencer,Gestalt,,
खुशी,,,,,,,,,,,,,,
बढ़ती,,,,,,,,,,,,,,
जाएगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
चार,,,,,,,,,,,,,,
बजते-बजते,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
बेचैनी,,,,,,,,,,,,,,
होने,,,,,,,,,,,,,,
लगेगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
चिन्तित,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाऊँगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सुख,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
मूल्य,,,,,,,,,,,,,,
समझ,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
आ,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
तेरे,का,Theme,Theme,,को,Theme,Theme,,,का,Theme,Theme,,
आने,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,??,??,,"'time of/for your arrival'? Purpose/Gestalt?
**revisit**"
समय,,??,??,,,,,,,,??,??,,
निश्चित,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
तेा,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
कैसे,,,,,,,,,,,,,,
पता,,,,,,,,,,,,,,
चलेगा,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
किस,,,,,,,,,,,,,,
समय,,,,,,,,,,,,,,
मन,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
संजोकर,,,,,,,,,,,,,,
तेरा,का,Theme,Theme,,का,Purpose,Purpose,,*Q*,का,Topic,Theme,,
इंतजार,,,,,,,,,,,Theme,Theme,,
करूं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
रीतियां,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
चाहिए,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
रीति,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
मतलब,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
पुरानी,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
आज,,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
करो,,,,,,,,,,,,,,
कल,,,,,,,,,,,,,,
पुराना,,,,,,,,,,,,,,
पड़,,,,,,,,,,,,,,
जाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
हर,,,,,,,,,,,,,,
क्षण,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
बदलती,,,,,,,,,,,,,,
रहती,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
शिकारियों,,,,,,,,,,,,,,
में,में,Gestalt,Locus,,में,Gestalt,Locus,,*Q*,में,Gestalt,Locus,,of/among acceptable
एक,,,,,,,,,,,,,,
चलन,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
हर,,,,,,,,,,,,,,
बृहस्पतिवार,,,,,,,,,,,,,,
को,को,Time,Time,,को,Time,Time,,,को,Time,Time,,
वे,,,,,,,,,,,,,,
गांव,,,,,,,,,,,,,,
की,का,Locus,Gestalt,,का,Locus,Gestalt,,,का,Org,Gestalt,,
लड़कियों,,,,,,,,,,,,,,
के,के साथ,Ancillary,Ancillary,1:1,के साथ,Agent,Ancillary,1:1,,के साथ,Ancillary,Ancillary,1:1,together with test / surplus participant?
साथ,के साथ,,,1:2,के साथ,,,1:2,,के साथ,,,1:2,
नाचते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बृहस्पतिवार,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
खुशी,,,,,,,,,,,,,,
का,का,Characteristic,Characteristic,,का,Characteristic,Identity,,,का,Identity,Identity,,
दिन,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
दिन,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
अंगूर,,,,,,,,,,,,,,
के,का,Characteristic,Stuff,,का,Characteristic,Stuff,,*Q*,का,Identity,Identity,,
खेतों,,,,,,,,,,,,,,
तक,तक,Goal,Extent,,तक,Goal,Goal,,,तक,Goal,Extent,,
जा,,,,,,,,,,,,,,
सकती,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
शिकारी,,,,,,,,,,,,,,
जब,,,,,,,,,,,,,,
मन,,,,,,,,,,,,,,
चाहे,,,,,,,,,,,,,,
तब,,,,,,,,,,,,,,
नाचते,,,,,,,,,,,,,,
होते,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
मैं,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
कभी,,,,,,,,,,,,,,
वहां,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
जा,,,,,,,,,,,,,,
पाती,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
हर,,,,,,,,,,,,,,
समय,,,,,,,,,,,,,,
डर,,,,,,,,,,,,,,
बना,,,,,,,,,,,,,,
रहता,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
लोमड़ी,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,,,,
अपना,,,,,,,,,,,,,,
लिया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
जब,,,,,,,,,,,,,,
इसके,के लिए,??,??,1:1,के लिए,`i,`i,1:1,*Q*,के लिए,Beneficiary,Beneficiary,,**revisit**
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,,
जाने,,,,,,,,,,,,,,
का,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Identity,Identity,,**twitter poll for jaane ka / aane ka/** also see #99
दिन,,,,,,,,,,,,,,
नजदीक,,,,,,,,,,,,,,
आ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
रोऊँगी,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
बोली,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तेरी,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
गलती,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Agent,Agent,,activity involved in the scene
तेरा,का,Beneficiary,Theme,,का,Beneficiary,Theme,,"*Q* ""I wish ill upon you""",का,Recipient,Theme,,could this also be 'tere ko'
बुरा,,,,,,,,,,,,,,
थोड़े,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
चाहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तूने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Agent,Agent,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
चाहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपना,,,,,,,,,,,,,,
लूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
ठीक,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
बोली,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
आंसू,,,,,,,,,,,,,,
बहाओगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
हां,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
क्या,,,,,,,,,,,,,,
मिला,,,,,,,,,,,,,,
मुझे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपनाने,,,,,,,,,,,,,,
से,से,Explanation,Source,,से,Explanation,Source,,,से,Explanation,Source,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मिला,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
गेहूं,,,,,,,,,,,,,,
के,का,Characteristic,Stuff,,का,Characteristic,Stuff,,,का,Identity,Identity,,
खेतों,,,,,,,,,,,,,,
के,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
रंग,,,,,,,,,,,,,,
में,में,Locus,Locus,,में,Topic,Topic,,*Q*,में,Locus,Locus,,'milaa' in the colour of the wheat fields
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
बोली,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जाकर,,,,,,,,,,,,,,
गुलाबों,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
फिर,फिर से,`d,`d,1:1,फिर से,`d,`d,1:1,,फिर से,`d,`d,1:1,
से,फिर से,,,1:2,फिर से,,,1:2,,फिर से,,,1:2,
देख,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
समझ,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Goal,Locus,,,में,Goal,Locus,,
आ,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
तेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
गुलाब,,,,,,,,,,,,,,
अद्वितीय,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
मुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
अलविदा,,,,,,,,,,,,,,
कहने,,,,,,,,,,,,,,
आना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
उपहार,,,,,,,,,,,,,,
स्वरूप,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
रहस्य,,,,,,,,,,,,,,
बताऊँगी,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
गुलाबों,,,,,,,,,,,,,,
के,के पास,Goal,Locus,1:1,के पास,Goal,Locus,1:1,,के पास,Goal,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
गया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुम,,,,,,,,,,,,,,
लोग,,,,,,,,,,,,,,
मेरे,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
गुलाब,,,,,,,,,,,,,,
जैसे,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
बिल्कुल,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुम,,,,,,,,,,,,,,
सब,,,,,,,,,,,,,,
नगण्य,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
किसी,,,,,,,,,,,,,,
ने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
तुम्हें,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपनाया,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
तुमने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
किसी,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपनाया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तुम,,,,,,,,,,,,,,
वैसे,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,,,,
हो,,,,,,,,,,,,,,
जैसी,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,Manner,ComparisonRef,,analogy reading en guidelines 464
मेरी,,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
थी,,,,,,,,,,,,,,
बिल्कुल,,,,,,,,,,,,,,
हजारों,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
लोमड़ियों,,,,,,,,,,,,,,
की,की तरह,ComparisonRef,ComparisonRef,1:1,की तरह,ComparisonRef,ComparisonRef,1:1,,की तरह,ComparisonRef,ComparisonRef,1:1,
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,1:2,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपना,,,,,,,,,,,,,,
दोस्त,,,,,,,,,,,,,,
बना,,,,,,,,,,,,,,
लिया,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
अब,,,,,,,,,,,,,,
मेरे,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
वह,,,,,,,,,,,,,,
अद्वितीय,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
गुलाब,,,,,,,,,,,,,,
के,का,Identity,Identity,,का,Identity,Identity,,,का,Identity,Identity,,
फूलों,,,,,,,,,,,,,,
की,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
गर्दन,,,,,,,,,,,,,,
शर्म,,,,,,,,,,,,,,
से,से,Causer,Source,,से,Causer,Source,,,से,Causer,Source,,
झुक,,,,,,,,,,,,,,
गई,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुम,,,,,,,,,,,,,,
